"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.63,0.26,9.09,185.79,0.89,0.57,0.05,0.64,2.3,0.69,1.44,0.51,0.57,0.83,9.78,NA,0
