"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.67,0.02,9.16,333.11,0.33,6.62,0.02,0.62,4.19,0.67,1.31,0.35,0.81,0.29,22.92,NA,0
