"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.81,0.81,9.21,535.57,0.32,4.4,0.64,0.06,4.33,1.32,1.97,0.64,0.58,0.23,29.85,NA,0
