"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.77,0.03,5.9,271.2,0.67,1.95,0.03,0.3,6.79,1.29,0.66,0.52,0.59,0.92,19.08,NA,0
