"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.75,0.03,7.74,12.08,0.87,8.97,0.03,0.92,3.88,2.78,0.58,0.33,0.9,0.13,3.97,NA,0
