"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.62,0.53,69.73,444.28,7.73,6.95,7.65,70.97,540.15,2.05,2.91,2.27,1.74,0.12,24.32,NA,1
