"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.66,0.25,5.7,462.23,0.68,5.89,0.25,0.85,2.67,1.72,1.06,0.81,0.55,0.73,26.31,NA,0
