0.455 , 4.96 , 349.96 , 349.96 , 4.96 , 349.96 , 2.125 , 299.96 , 4.96 , 2.01 , 2.01 , 2.51 , 2.51 , 0.51 , 0.51 , 
0.630023 , 7.54014 , 429.502 , 117.486 , 9.82178 , 581.238 , 3.88876 , 94.6964 , 1.91096 , 2.0017 , 1.84154 , 0.489126 , 4.6737 , 0.182241 , 0.182241 , 
0.630023 , 7.54014 , 429.502 , 117.486 , 9.82178 , 581.238 , 3.88876 , 94.6964 , 1.91096 , 2.0017 , 1.84154 , 0.489126 , 4.6737 , 0.182241 , 0.182241 , 
0.630023 , 7.54014 , 429.502 , 117.486 , 9.82178 , 581.238 , 3.88876 , 94.6964 , 1.91096 , 2.0017 , 1.84154 , 0.489126 , 4.6737 , 0.182241 , 0.182241 , 
0.765012 , 1.39796 , 660.908 , 147.346 , 0.0553186 , 630.236 , 1.13554 , 576.733 , 2.86145 , 3.60985 , 1.14452 , 0.164114 , 1.70464 , 0.853445 , 0.853445 , 
0.852523 , 0.115139 , 604.477 , 642.411 , 7.34678 , 56.313 , 2.95126 , 544.621 , 9.33596 , 1.0017 , 2.84154 , 1.73913 , 0.923696 , 0.432241 , 0.432241 , 
0.6775 , 2.485 , 524.935 , 174.985 , 7.435 , 174.985 , 3.0625 , 149.985 , 2.485 , 3.01 , 1.01 , 3.76 , 1.26 , 0.76 , 0.76 , 
0.830089 , 0.674069 , 687.821 , 331.292 , 3.37022 , 652.193 , 2.17879 , 25.2377 , 4.82042 , 0.37792 , 2.64013 , 1.85052 , 4.82903 , 0.631643 , 0.631643 , 
0.2325 , 7.435 , 174.985 , 524.935 , 2.485 , 524.935 , 1.1875 , 449.935 , 7.435 , 1.01 , 3.01 , 1.26 , 3.76 , 0.26 , 0.26 , 
0.407523 , 5.06514 , 254.527 , 292.461 , 2.39678 , 406.263 , 1.07626 , 244.671 , 4.38596 , 3.0017 , 0.841543 , 4.23913 , 3.4237 , 0.932241 , 0.932241 , 
0.385089 , 5.62407 , 337.871 , 681.242 , 8.32022 , 302.243 , 0.303787 , 325.188 , 9.77042 , 2.37792 , 0.640127 , 4.35052 , 2.32903 , 0.131643 , 0.131643 , 
0.320012 , 6.34796 , 310.958 , 497.296 , 5.00532 , 280.286 , 3.01054 , 276.783 , 7.81145 , 1.60985 , 3.14452 , 2.66411 , 4.20464 , 0.353445 , 0.353445 , 
0.296273 , 1.35264 , 516.989 , 379.948 , 6.10928 , 493.75 , 1.54501 , 19.7089 , 5.62346 , 0.501699 , 2.34154 , 1.11413 , 1.5487 , 0.807241 , 0.807241 , 
