"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.61,1.01,78.78,223.68,1.25,5.1,1.49,3.85,85.1,0.69,2.75,0.61,1.13,0.31,1.67,NA,1
