"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.54,5.09,239.92,201.64,5.74,8.26,8.31,20.41,470.44,4.21,3.87,4.39,1.04,1.01,7.53,NA,1
