"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.59,3.1,218.73,481.19,5.58,1.87,0.63,3.77,112.49,0.26,2.76,4.07,2.82,0.7,0.94,NA,1
