"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.71,0.94,7.17,154.48,0.03,0.38,0.66,0.43,5.44,1.59,2.48,0.67,0.56,0.14,17.06,NA,0
