"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.63,0.26,2.17,480.98,0.89,9.33,0.89,0.84,5.64,1.46,2.18,0.44,0.66,0.47,9.04,NA,0
