"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.58,9.81,463.42,663,9.58,6.33,7.03,14.86,127.72,4.24,2.6,1.33,0.8,0.55,18.69,NA,1
