"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.72,2.12,255.21,688.21,0.49,4.05,112.53,3.3,83.29,3.5,3.11,1.83,0.72,0.08,21.1,NA,1
