"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.68,0.61,5.93,475.95,0.26,5.73,0.61,0.17,9.09,2.95,2.39,0.61,0.49,0.06,14.41,NA,0
