"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.98,3.48,603.71,48.71,8.67,7.58,8.92,2.91,235.08,3.69,3.75,4.36,2.38,0.56,0.42,NA,1
