"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.51,8.4,678.99,557.18,9.09,5.25,6.16,28.37,16.79,0.09,3.52,1.68,1.08,0.58,4.14,NA,1
