"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.72,0.14,5.92,393.49,0.02,0.59,0.77,0.47,6.88,1.8,2.52,0.7,0.75,0.09,27.79,NA,1
