"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.89,8.13,479.33,608.34,0.67,8.32,9.55,81.38,164.58,3.88,0.64,2.46,2.17,0.89,3.7,NA,1
