"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.84,0.38,0.08,505.61,0.81,2.03,0.38,0.62,3.4,0.35,0.31,0.46,0.84,0.87,4.5,NA,0
