"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.53,3.64,424.65,138.1,1.14,4.76,5.38,45.53,323.92,4.11,0.88,2.23,4.28,0.72,25.73,NA,1
