"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.82,0.95,596.03,315.65,8.5,1.49,9.1,13.89,326.33,3.13,4.05,4.25,4.72,0.95,15.27,NA,1
