"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.91,1.11,236.84,75.54,6.22,0.2,8.5,87.68,196.56,1.57,4.64,3.94,2.91,0.76,1.68,NA,1
