"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.73,2.34,149.35,338,4.98,6.39,2.32,0.4,121.57,2.2,4.01,3.32,4.78,0.39,27.93,NA,1
