"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.83,8.78,492.47,191.73,3.96,7.53,3.07,35.66,563.3,3.34,2.65,1.73,4.62,0.44,7.6,NA,1
