"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.97,0.63,393.7,656.17,3.1,4.34,8.05,2.83,262.47,3.26,3.76,0.32,4.07,0.45,2.19,NA,1
