"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.88,2.48,524.93,174.98,7.44,2.48,7.44,25.19,149.98,3.76,1.26,3.76,1.26,0.76,7.5,NA,1
