"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.78,5.29,499.13,280.41,4.33,9.66,593.46,6.64,46.08,0.33,3.8,4.1,4.73,0.81,20.43,NA,1
