"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Distance","V2","ProductionV1","ProductionV2","ProductionV3","ProductionV4","ProductionV5","ProductionV6","ProductionV7","ProductionV8","ProductionV9","ProductionV10","TaxesproportionallyV1","TaxesproportionallyV2","TaxesproportionallyV3","TaxesproportionallyV4","TaxesproportionallyV5","TaxesproportionallyV6","TaxesproportionallyV7","TaxesproportionallyV8","TaxesproportionallyV9","TaxesproportionallyV10","TotalWorkersDemandedV1","TotalWorkersDemandedV2","TotalWorkersDemandedV3","TotalWorkersDemandedV4","TotalWorkersDemandedV5","TotalWorkersDemandedV6","TotalWorkersDemandedV7","TotalWorkersDemandedV8","TotalWorkersDemandedV9","TotalWorkersDemandedV10","InformalDemandProportionV1","InformalDemandProportionV2","InformalDemandProportionV3","InformalDemandProportionV4","InformalDemandProportionV5","InformalDemandProportionV6","InformalDemandProportionV7","InformalDemandProportionV8","InformalDemandProportionV9","InformalDemandProportionV10","IncomeDistributionV1","IncomeDistributionV2","IncomeDistributionV3","IncomeDistributionV4","IncomeDistributionV5","IncomeDistributionV6","IncomeDistributionV7","IncomeDistributionV8","IncomeDistributionV9","IncomeDistributionV10","InformalLaborSupplyPropV1","InformalLaborSupplyPropV2","InformalLaborSupplyPropV3","InformalLaborSupplyPropV4","InformalLaborSupplyPropV5","InformalLaborSupplyPropV6","InformalLaborSupplyPropV7","InformalLaborSupplyPropV8","InformalLaborSupplyPropV9","InformalLaborSupplyPropV10","TotalLaborSupplyV1","TotalLaborSupplyV2","TotalLaborSupplyV3","TotalLaborSupplyV4","TotalLaborSupplyV5","TotalLaborSupplyV6","TotalLaborSupplyV7","TotalLaborSupplyV8","TotalLaborSupplyV9","TotalLaborSupplyV10","PropEntrepreneurs","PropAlpha","Indic"
"1",0.505719,6.50954,617.757,117.116,8.81929,25.6715,5.5594,1.16579,303.383,0.0937581,3.90234,1.05922,3.36971,0.123643,2.70316,NA,3336190,NA,0.37736,0.524283,0.628758,0.831374,1,648.629,942.908,1633.89,7131.61,NA,0.000433896,0.00108474,0.00108474,0.00433896,0.00433896,0.00867792,0.0130169,0.261458,0.705566,NA,0,0,0,0,0,0,0.129526,0.685446,14.9873,NA,1,1,1,1,1,1,1,1,0.0407356,NA,0.0584992,0.139613,0.295521,0.520569,1,346.803,574.933,1177.08,2655.18,NA,1,0,0,0.243879,0.129508,0.0743122,0.0451371,0,0,NA,0.281371,0.40048,0.566166,0.743751,1,1.29349,1.63132,2.37927,3.4639,NA,0.293,0.426159,1
