312.942754932553;-0.9977155246544949;9.599329929350056;0.368216267667308;-2.0523404285025033;1.0;1.034227514829562;1.34297;-683.2919337492903;-658.9120143331195;-0.0015135953810469468;0.0031147412459608336
312.94459907270755;-0.9968155230340476;9.600186052643846;0.4406557648338556;-2.334353032449794;1.0;1.036619629014927;1.34297;-683.2895296367743;-658.9119778586734;-0.0015171015858621122;0.003542738804105451
312.9464846749044;-0.9959153434828494;9.600936945433853;0.5130805227044882;-2.6164262216379917;1.0;1.039059375070637;1.34297;-683.287074684809;-658.9119343909624;-0.0015206776383849218;0.003970828399179589
312.9484126246165;-0.9950149375177416;9.60163470020446;0.5854902697122742;-2.8985752200312818;1.0;1.0415476636204966;1.34297;-683.284567970002;-658.9118836978522;-0.0015243248749417437;0.004399033151085859
312.9503838037252;-0.9941142841647682;9.602301880361635;0.6578847310844215;-3.1808066047299923;1.0;1.0440853728580448;1.34297;-683.2820085339067;-658.9118255066423;-0.0015280445845461388;0.004827363057696294
312.9523991048;-0.9932133712031925;9.60295044445615;0.7302636274046007;-3.463124196870299;1.0;1.0466733791128011;1.34297;-683.2793953887905;-658.9117595223562;-0.0015318380536226137;0.0052558239351817165
312.95445943553966;-0.9923121898657145;9.603587550358283;0.8026266742569712;-3.745530727265075;1.0;1.0493125662718195;1.34297;-683.2767275211094;-658.9116854339878;-0.0015357065797903992;0.005684419945896248
312.95656572054327;-0.9914107329098384;9.604217852285055;0.8749735821149444;-4.028028442853378;1.0;1.0520038294113185;1.34297;-683.274003893461;-658.9116029170624;-0.0015396514771771582;0.006113154518786625
312.95871890218655;-0.9905089937982485;9.604844566156542;0.9473040562898467;-4.310619364516135;1.0;1.0547480764298134;1.34297;-683.2712234456701;-658.9115116347709;-0.0015436740788099077;0.0065420307407005425
312.9609199411594;-0.989606966311864;9.605470021094012;1.019617796890497;-4.59330540880001;1.0;1.0575462288855395;1.34297;-683.2683850953713;-658.9114112384632;-0.001547775737842643;0.006971051541157284
312.9631698168669;-0.988704644352856;9.606095969059911;1.0919144987800158;-4.876088449859916;1.0;1.060399222485594;1.34297;-683.2654877382838;-658.911301367818;-0.0015519578282750417;0.007400219786392739
312.96546952777567;-0.9878020218386057;9.606723769958167;1.1641938515265073;-5.158970352765883;1.0;1.0633080074126775;1.34297;-683.2625302482919;-658.911181650837;-0.001556221745434043;0.007829538329946976
312.96782009173876;-0.9868990926421566;9.607354507962906;1.236455539347377;-5.4419529921596475;1.0;1.0662735485731407;1.34297;-683.2595114773954;-658.9110517037338;-0.0015605689063406718;0.008259010041019182
312.9702225463173;-0.9859958505576847;9.607989067680471;1.3086992410479332;-5.725038263022337;1.0;1.0692968258063493;1.34297;-683.2564302555702;-658.9109111307584;-0.0015650007500205769;0.00868863782085136
312.9726779491038;-0.985092289279977;9.608628185745234;1.3809246299550655;-6.008228087019902;1.0;1.0723788340753662;1.34297;-683.2532853905642;-658.9107595239768;-0.0015695187377875077;0.009118424612401964
312.9751873780516;-0.9841884023920047;9.609272486799268;1.453131373846721;-6.29152441629021;1.0;1.0755205836492663;1.34297;-683.2500756676466;-658.91059646302;-0.001574124353514791;0.009548373406138276
312.97775193181184;-0.9832841833572824;9.609922509213831;1.5253191348777742;-6.574929235713786;1.0;1.0787231002825117;1.34297;-683.2467998493192;-658.9104215148102;-0.0015788191039027323;0.009978487243528903
312.98037273007805;-0.9823796255151093;9.61057872387892;1.5974875695027588;-6.858444564269738;1.0;1.0819874253942607;1.34297;-683.243456675;-658.9102342332675;-0.0015836045187461376;0.010408769219149372
312.983050913939;-0.9814747220775591;9.611241548191687;1.6696363283958366;-7.142072455833368;1.0;1.0853146162491236;1.34297;-683.2400448606816;-658.9100341590022;-0.001588482151204162;0.010839222481941909
312.9857876462395;-0.980569466127538;9.611911356646672;1.74176505636828;-7.425814999631426;1.0;1.088705746140127;1.34297;-683.2365630985712;-658.9098208189934;-0.0015934535780735997;0.011269850235957167
312.98858411194914;-0.9796638506174854;9.61258848897416;1.8138733922836932;-7.709674320488028;1.0;1.0921619045742463;1.34297;-683.2330100567121;-658.9095937262559;-0.0015985204000661367;0.01170065574077984
312.99144151853886;-0.9787578683684586;9.613273256478836;1.8859609689711399;-7.9936525789442845;1.0;1.095684197460636;1.34297;-683.2293843785906;-658.909352379496;-0.0016036842420897638;0.012131642311764267
312.994361096365;-0.9778515120694332;9.613965947036922;1.9580274131363073;-8.277751971303934;1.0;1.0992737473015675;1.34297;-683.2256846827287;-658.9090962627563;-0.0016089467535343612;0.012562813320159379
312.9973440990612;-0.9769447742767161;9.614666829079257;2.0300723452708076;-8.561974729638033;1.0;1.1029316933860216;1.34297;-683.2219095622646;-658.9088248450516;-0.0016143096085613853;0.012994172193173248
313.00039180393736;-0.9760376474134042;9.615376154798135;2.1020953795596915;-8.846323121769602;1.0;1.106659191985846;1.34297;-683.2180575845208;-658.9085375799938;-0.0016197745063975294;0.013425722414008983
313.00350551238665;-0.9751301237688476;9.616094162752995;2.174096123787236;-9.130799451251287;1.0;1.110457416554382;1.34297;-683.2141272905607;-658.9082339054073;-0.001625343171632224;0.01385746752189183
313.00668655029915;-0.9742221954980922;9.616821080005648;2.246074179241045;-9.415406057344086;1.0;1.1143275579274563;1.34297;-683.2101171947344;-658.9079132429354;-0.0016310173545188312;0.014289411112099791
313.00993626848344;-0.9733138546212864;9.61755712388367;2.3180291406144997;-9.700145315001915;1.0;1.1182708245266408;1.34297;-683.2060257842141;-658.9075749976357;-0.0016367988312793935;0.014721556836004991
