"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.54,2.05,202.47,348.66,0.3,5.21,5.82,36.11,351.86,0.32,0.36,0.41,1.5,0.32,2.64,NA,1
