"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.61,5.69,361.24,410.45,8.29,3.2,7.4,29.42,375.83,3.03,0.47,4.54,0.55,0.5,16.98,NA,1
