"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.64,0.61,4.35,690.47,0.94,1.43,0.31,0.79,7.49,2.22,2.94,0.45,0.67,0.6,20.66,NA,0
