"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.8,3.38,349.96,349.96,4.96,4.96,349.96,5.12,49.96,2.51,2.51,2.51,2.51,0.51,15,NA,0
