"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.79,0.14,589.87,551.59,0.79,3.31,3.36,70.29,170.49,1.71,1.37,1.89,3.54,0.51,22.53,NA,1
