"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.63,0.19,6,531.51,0.4,7.03,0.53,0.5,2.22,2.84,1.24,0.73,0.84,0.47,4.88,NA,0
