"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Distance","V2","ProductionV1","ProductionV2","ProductionV3","ProductionV4","ProductionV5","ProductionV6","ProductionV7","ProductionV8","ProductionV9","ProductionV10","TaxesproportionallyV1","TaxesproportionallyV2","TaxesproportionallyV3","TaxesproportionallyV4","TaxesproportionallyV5","TaxesproportionallyV6","TaxesproportionallyV7","TaxesproportionallyV8","TaxesproportionallyV9","TaxesproportionallyV10","TotalWorkersDemandedV1","TotalWorkersDemandedV2","TotalWorkersDemandedV3","TotalWorkersDemandedV4","TotalWorkersDemandedV5","TotalWorkersDemandedV6","TotalWorkersDemandedV7","TotalWorkersDemandedV8","TotalWorkersDemandedV9","TotalWorkersDemandedV10","InformalDemandProportionV1","InformalDemandProportionV2","InformalDemandProportionV3","InformalDemandProportionV4","InformalDemandProportionV5","InformalDemandProportionV6","InformalDemandProportionV7","InformalDemandProportionV8","InformalDemandProportionV9","InformalDemandProportionV10","IncomeDistributionV1","IncomeDistributionV2","IncomeDistributionV3","IncomeDistributionV4","IncomeDistributionV5","IncomeDistributionV6","IncomeDistributionV7","IncomeDistributionV8","IncomeDistributionV9","IncomeDistributionV10","InformalLaborSupplyPropV1","InformalLaborSupplyPropV2","InformalLaborSupplyPropV3","InformalLaborSupplyPropV4","InformalLaborSupplyPropV5","InformalLaborSupplyPropV6","InformalLaborSupplyPropV7","InformalLaborSupplyPropV8","InformalLaborSupplyPropV9","InformalLaborSupplyPropV10","TotalLaborSupplyV1","TotalLaborSupplyV2","TotalLaborSupplyV3","TotalLaborSupplyV4","TotalLaborSupplyV5","TotalLaborSupplyV6","TotalLaborSupplyV7","TotalLaborSupplyV8","TotalLaborSupplyV9","TotalLaborSupplyV10","PropEntrepreneurs","PropAlpha","Indic"
"1",0.75,0.56,6.79,270.7,0.47,1.9,0.02,0.05,0.23,1.66,2.78,0.31,0.96,0.44,5.76,NA,1.6787e+21,NA,0.00900813,0.0197203,0.320153,0.54327,1,4844970000,14748500000,39625600000,1.74441e+11,NA,9.40245e-05,0.000205835,0.00334167,0.00567051,0.0104377,0.0203256,0.0618727,0.166237,0.731815,NA,387701000,848742000,13779100000,23381800000,4.3039e+10,83810600000,2.55126e+11,6.85463e+11,3.01757e+12,NA,0,0,0,0,0,0,0,0,0,NA,0.159678,0.3546,0.519879,0.744658,1,5466360,6816310,8639400,11402100,NA,1,1,1,1,1,1,1,1,1,NA,0.310385,0.539327,0.688908,0.852697,1,1.11718,1.22714,1.33193,1.41638,NA,0.587,0.688081,1
