"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.62,7.44,174.98,524.93,2.48,7.44,2.48,3.06,449.93,1.01,3.01,1.26,3.76,0.26,3.75,NA,1
