"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.62,8.33,164.09,630.83,1.49,5.15,2.71,90.68,59.66,4.33,3.51,0.17,3.81,0.48,4.81,NA,1
