"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.73,8.43,253.76,398.66,3.72,2.63,3.97,1.03,535.03,1.69,1.75,1.86,4.88,0.06,2.92,NA,1
