"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.85,0.93,0.47,329.24,0.1,7.59,0.93,0.39,7.75,2.77,2.53,0.77,0.86,0.7,9.1,NA,1
