0.6124 , 0.05341 , 0.12873 , 0.2315 , 0.1827 , 0.31021 , 0.10912 , 0.24528 , 2.8192 , 0.8 , 1.9 , 0.37921 , 0.9675 , 0.42 , 8 , 
0.6124 , 0.05341 , 0.12873 , 0.2315 , 0.1827 , 0.31021 , 0.10912 , 0.24528 , 2.8192 , 0.8 , 1.9 , 0.37921 , 0.9675 , 0.42 , 8 , 
0.6967 , 0.05341 , 0.12873 , 0.2315 , 0.1827 , 0.31021 , 0.10912 , 0.24528 , 2.8192 , 0.8 , 1.9 , 0.37921 , 0.9675 , 0.42 , 8 , 
0.6124 , 0.05341 , 0.150278 , 0.2315 , 0.1827 , 0.31021 , 0.10912 , 0.24528 , 2.8192 , 0.8 , 1.9 , 0.37921 , 0.9675 , 0.42 , 8 , 
0.6967 , 0.05341 , 0.107183 , 0.2315 , 0.1827 , 0.31021 , 0.10912 , 0.24528 , 2.8192 , 0.8 , 1.9 , 0.37921 , 0.9675 , 0.42 , 8 , 
0.675625 , 0.05341 , 0.117956 , 0.2315 , 0.1827 , 0.31021 , 0.10912 , 0.24528 , 2.8192 , 0.8 , 1.9 , 0.37921 , 0.9675 , 0.42 , 8 , 
0.65455 , 0.05341 , 0.12873 , 0.2315 , 0.1827 , 0.31021 , 0.10912 , 0.24528 , 2.8192 , 0.8 , 1.9 , 0.37921 , 0.9675 , 0.42 , 8 , 
0.6124 , 0.05341 , 0.139504 , 0.2315 , 0.1827 , 0.31021 , 0.10912 , 0.24528 , 2.8192 , 0.8 , 1.9 , 0.37921 , 0.9675 , 0.42 , 8 , 
0.65455 , 0.05341 , 0.117956 , 0.2315 , 0.1827 , 0.31021 , 0.10912 , 0.24528 , 2.8192 , 0.8 , 1.9 , 0.37921 , 0.9675 , 0.42 , 8 , 
0.644012 , 0.05341 , 0.123343 , 0.2315 , 0.1827 , 0.31021 , 0.10912 , 0.24528 , 2.8192 , 0.8 , 1.9 , 0.37921 , 0.9675 , 0.42 , 8 , 
0.633475 , 0.05341 , 0.12873 , 0.2315 , 0.1827 , 0.31021 , 0.10912 , 0.24528 , 2.8192 , 0.8 , 1.9 , 0.37921 , 0.9675 , 0.42 , 8 , 
0.6124 , 0.05341 , 0.134117 , 0.2315 , 0.1827 , 0.31021 , 0.10912 , 0.24528 , 2.8192 , 0.8 , 1.9 , 0.37921 , 0.9675 , 0.42 , 8 , 
0.633475 , 0.05341 , 0.123343 , 0.2315 , 0.1827 , 0.31021 , 0.10912 , 0.24528 , 2.8192 , 0.8 , 1.9 , 0.37921 , 0.9675 , 0.42 , 8 , 
0.628206 , 0.05341 , 0.126037 , 0.2315 , 0.1827 , 0.31021 , 0.10912 , 0.24528 , 2.8192 , 0.8 , 1.9 , 0.37921 , 0.9675 , 0.42 , 8 , 
