-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , 1 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 1 , 1 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 1 , 
-nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0.00130572 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 1 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0.00774327 , 0.00425995 , 0.00621537 , 0.000438406 , 0.00296278 , 0.00306555 , 0.000788899 , 0 , 0.000568885 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0.00243487 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , 0 , 0.00313964 , 0 , 
-nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , 0.000127269 , 0.00377812 , 0.00205784 , 0.000974962 , 0.000753127 , 3.14274e-05 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , 1 , 0.016715 , 0.00378249 , 0.00152537 , 2.53532e-07 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , 3.75262e-08 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 1 , 0.00594399 , 
-nan , -nan , -nan , -nan , -nan , -nan , 1 , 0.173321 , 0.0110152 , 
1 , 1 , 1 , 1 , 1 , 1 , 0.0447298 , 0.00452629 , 0.000614771 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , 0.0264638 , 0.000487856 , 0 , 
-nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 
-nan , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0.0417826 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 1 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0.00279782 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 0.000320981 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , 1 , -nan , 0.0457038 , 1 , 0.00838818 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 1 , 1 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , 1 , -nan , 1 , 1 , -nan , 1 , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 
0.075211 , 0.0620159 , 0 , 0.0393983 , 0.0324072 , 0.0251758 , 0.0221706 , 0.0272717 , 0.0247307 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 1 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 1 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1.13248e-07 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 1 , 1 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , 0 , 0.00600034 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 1 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , 1 , 1 , 1 , 1 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 1 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 0 , 
0.0033769 , 0 , 0.00253307 , 0 , 0 , 0.000664568 , 0 , 0.000183673 , 9.21497e-05 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 1.60703e-18 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 1 , 0.0186402 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , 1 , 0.0268994 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 1 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
-nan , -nan , -nan , -nan , -nan , 1 , 1 , 1 , 1 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
1 , 1 , 1 , 1 , 1 , 1 , 0 , 0 , 0.000120353 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , 1 , 0.00908427 , 0.00377746 , 0.00158952 , 0.00051509 , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 0 , 
-nan , -nan , 1 , 0.0833644 , 0.0312349 , 0.015354 , 0.0086126 , 0.00463477 , 0.00213039 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , 1 , 1 , 1 , 1 , 0.0698554 , 0.0325076 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , 0 , 0 , 
