"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.81,5.4,524.25,660.95,4.2,1.14,6.77,98.34,189.24,2.81,1.22,2.67,0.57,0.79,10.34,NA,1
