"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.66,6.06,586.79,425.49,1.27,5.15,3.55,37.8,496.51,4.07,2.14,1.44,0.41,0.26,16.68,NA,1
