1.51883e-06 , 
3.37966e-05 , 
1.26393e-05 , 
5.63242e-05 , 
0.000340214 , 
0.000108942 , 
5.57253e-08 , 
2.01525e-07 , 
1.40081e-05 , 
5.26983e-07 , 
2.13805e-06 , 
5.06869e-06 , 
2.57438 , 
0 , 
1.51145e-06 , 
1.89564e-06 , 
0.0079039 , 
5.32068e-06 , 
0.155724 , 
0 , 
0.242669 , 
0.00156045 , 
0.0875573 , 
0.0440687 , 
0.000563545 , 
1.62673 , 
8.95148e-05 , 
2.7296e-05 , 
0.000502398 , 
0.289661 , 
0.0462452 , 
1.46599e-05 , 
0.0495424 , 
0.000190612 , 
0.0455263 , 
1.14262e-06 , 
6.07283e-06 , 
0.0459841 , 
0.0143487 , 
8.27302e-05 , 
9.75807e-07 , 
1.17556e-05 , 
6.02329 , 
4.95952e-05 , 
0 , 
8.5314e-07 , 
0.0155152 , 
0.00043293 , 
5.88254e-06 , 
1.65856e-07 , 
7.62392e-06 , 
1.69881e-05 , 
1.38786e-06 , 
9.6637e-05 , 
1.21608e-05 , 
1.86612e-05 , 
0.000369052 , 
3.63677 , 
0.702883 , 
4.17878e-06 , 
0.029628 , 
0 , 
0.000196873 , 
0.066966 , 
2.87091 , 
10.6402 , 
4.07836e-05 , 
2.98426e-05 , 
1.46722e-05 , 
6.13071 , 
8.38793e-07 , 
0.000117088 , 
0.0773797 , 
0.119359 , 
1.47357e-07 , 
0 , 
1.48515e-05 , 
1.92969 , 
3.10089e-06 , 
0.00768581 , 
0.000633486 , 
0.0429119 , 
0.134028 , 
0.0337192 , 
0 , 
2.45967e-05 , 
1.05185e-06 , 
0.118027 , 
0.000129908 , 
5.1961e-06 , 
4.34358e-06 , 
2.73519e-05 , 
1.1049e-05 , 
1.46587 , 
8.7099e-06 , 
0.0625127 , 
0.0134477 , 
0.0154135 , 
0.0329371 , 
14.0516 , 
7.32301e-06 , 
0.0641609 , 
9.80785e-07 , 
0.000407992 , 
0.0854423 , 
0.845806 , 
1.52025e-05 , 
4.24856e-06 , 
4.65089e-05 , 
3.54081e-07 , 
5.58299e-06 , 
2.2871e-07 , 
4.75828 , 
2.13674e-05 , 
0.000629194 , 
0.00670436 , 
1.0514e-05 , 
1.68986e-06 , 
5.08359e-06 , 
1.2616e-05 , 
0.112733 , 
0.0801172 , 
0.0343384 , 
1.10154 , 
4.98e-05 , 
5.47826e+44 , 
0.00799321 , 
17.2784 , 
0.40841 , 
0.0925469 , 
9.88418e-07 , 
0.0185743 , 
1.22253e-05 , 
0 , 
2.03733e-05 , 
0.00821933 , 
0.000302622 , 
1.84976 , 
0.00398063 , 
0.00185194 , 
0.00423317 , 
0.000281773 , 
0.00783345 , 
1.49389 , 
0.00625472 , 
4.73925e-06 , 
2.99286e-05 , 
0.0141121 , 
2.1146e-05 , 
3.27618e-05 , 
0.0389869 , 
0.0214262 , 
inf , 
0.282323 , 
0.0909287 , 
6.00257e-05 , 
1.40654e-06 , 
2705 , 
6.02393e-08 , 
231.471 , 
0.00170924 , 
0.0204421 , 
1.43049e-05 , 
0 , 
0.205307 , 
0.0459253 , 
4.27662e-06 , 
0.00117043 , 
1.12824e-05 , 
9.76184e-07 , 
0.000427136 , 
5.03206e-05 , 
5.53899e-07 , 
0.00398944 , 
1.30525e-06 , 
1.69829e-07 , 
1.59344e-08 , 
1.04129 , 
0.168525 , 
1.08414e-05 , 
6.60763e-06 , 
2.10231e-06 , 
0.568979 , 
0.0105937 , 
9.22359e-07 , 
1.69515e-07 , 
2.93776e-06 , 
4.07722e-06 , 
0.0469902 , 
0.0139677 , 
0.00657268 , 
0.0972579 , 
8.34008e-05 , 
2.33368e-06 , 
8.26136e-05 , 
8.49801e-06 , 
0.0114731 , 
2.79498e-06 , 
1.58432e-06 , 
0.157852 , 
0.0378816 , 
0.00937779 , 
0.000448373 , 
1.98649e-05 , 
1.26507e-06 , 
4.9683e-06 , 
1.64777e-05 , 
inf , 
0.0187075 , 
0.586399 , 
8.90815e-06 , 
2.65813e-06 , 
1.0325e-05 , 
5.39594e-07 , 
0 , 
0.0766375 , 
1.06631e-06 , 
1.50474e-06 , 
0.000975665 , 
0 , 
2.41439e-08 , 
0.0832484 , 
4.47624e-05 , 
9.36607 , 
0 , 
0.0132096 , 
0 , 
0.00622114 , 
0.0207046 , 
0.0248958 , 
4.57495e-06 , 
2.15431e-06 , 
0.0598519 , 
0.502374 , 
6.96631e-05 , 
0 , 
0.0130237 , 
4.21147e-05 , 
3.02284e-05 , 
0.167236 , 
0.287937 , 
3.77576e-05 , 
1.26078e-05 , 
2.99518e-05 , 
0.00883137 , 
1.61655 , 
30.1016 , 
0.000257607 , 
3.002e-05 , 
0.0128768 , 
0.0518323 , 
0.000978545 , 
1.56791e-05 , 
9.91505e-06 , 
8.34955e-06 , 
3.12904e-06 , 
0.115251 , 
0.541622 , 
0.4321 , 
2.01882e-06 , 
1.16609e-05 , 
0.000136302 , 
