thw;the;baseTn;Tn;TnPrima;baseTc;Tc;TcPrima;baseTl;Tl;TlPrima
8.232288839;10.03592081;122.68409;286.6612313;0.567424838;-149.1753231;792.9650552;0.400968948;34.46843808;-308.790201;0.694436045
8.247245273;10.0370282;122.3842521;286.8315327;0.568531442;-149.4743173;793.0849394;0.400947639;34.99224766;-308.4267855;0.693152343
8.262228881;10.0381588;122.0985606;286.99411;0.569600266;-149.7583161;793.1988054;0.400928769;35.52448734;-308.0582045;0.691861403
8.277239711;10.03931323;121.8271535;287.1488434;0.570630621;-150.027091;793.3065628;0.400912407;36.06529485;-307.6843922;0.690563197
8.292277813;10.04049173;121.569918;287.2957574;0.571622563;-150.2806922;793.4082329;0.400898576;36.61481324;-307.3052725;0.689257685
8.307343236;10.04169495;121.3269926;287.4347348;0.57257543;-150.5188952;793.5037268;0.400887341;37.17318481;-306.9207776;0.687944839
8.322436029;10.04292314;121.0982792;287.565795;0.573489263;-150.7417393;793.5930612;0.400878724;37.74055711;-306.53083;0.686624621
8.337556244;10.04417695;120.8839153;287.6888241;0.57436343;-150.9490055;793.6761492;0.40087279;38.31707712;-306.1353603;0.685297002
8.352703929;10.04545666;120.6838183;287.8038359;0.575197958;-151.1407213;793.7530025;0.40086956;38.90289696;-305.7342895;0.683961946
8.367879134;10.04676291;120.4981242;287.9107205;0.575992249;-151.3166742;793.8235367;0.400869096;39.4981685;-305.3275464;0.682619424
8.383081909;10.048096;120.326766;288.0094861;0.576746315;-151.4768799;793.8877584;0.40087142;40.1030485;-304.9150506;0.6812694
8.398312305;10.0494566;120.1698783;288.1000265;0.577459595;-151.6211321;793.9455853;0.400876591;40.71769383;-304.4967291;0.679911847
8.413570372;10.05084501;120.0274094;288.1823445;0.578132087;-151.7494351;793.9970195;0.40088463;41.34226609;-304.0725002;0.678546728
8.428856159;10.05226189;119.8994922;288.2563378;0.578763266;-151.8615893;794.041981;0.400895595;41.97692724;-303.6422889;0.677174016
8.444169718;10.05370759;119.7860913;288.3220036;0.579353117;-151.9575862;794.0804664;0.400909506;42.62184381;-303.2060121;0.675793677
8.459511098;10.05518276;119.6873359;288.3792449;0.579901161;-152.0372361;794.1123995;0.400926418;43.27718304;-302.763593;0.674405683
8.474880351;10.05668776;119.6032076;288.4280523;0.580407366;-152.1005166;794.137771;0.400946353;43.94311652;-302.3149473;0.673010002
8.490277526;10.05822326;119.5338343;288.4683332;0.580871291;-152.1472448;794.156507;0.400969359;44.61981684;-301.8599963;0.671606607
8.505702675;10.05978964;119.4792105;288.500074;0.581292904;-152.1773897;794.1685946;0.40099546;45.30746085;-301.3986541;0.670195464
8.521155849;10.06138756;119.4394672;288.5231841;0.581671792;-152.1907705;794.1739604;0.401024704;46.00622659;-300.9308404;0.668776549
8.536637098;10.06301742;119.4146075;288.5376485;0.582007932;-152.1873526;794.1725897;0.401057109;46.71629634;-300.4564678;0.66734983
8.552146473;10.06467991;119.4047693;288.5433758;0.582300931;-152.1669526;794.1644077;0.401092724;47.43785366;-299.9754544;0.66591528
8.567684026;10.06637542;119.4099602;288.5403525;0.582550791;-152.1295369;794.1493999;0.401131565;48.17108645;-299.4877111;0.664472871
8.583249807;10.06810466;119.4303294;288.5284843;0.582757124;-152.0749156;794.1274884;0.401173679;48.91618391;-298.9931546;0.663022577
8.598843868;10.06986803;119.4658851;288.5077611;0.582919971;-152.0030606;794.0986604;0.401219079;49.67333972;-298.4916939;0.661564368
8.614466261;10.07166625;119.5167913;288.4780838;0.58303894;-151.913771;794.0628335;0.401267812;50.44274881;-297.9832448;0.660098221
8.630117036;10.07349973;119.583055;288.439447;0.583114118;-151.8070266;794.0199977;0.401319888;51.22461082;-297.4677138;0.658624108
8.645796246;10.07536921;119.6648535;288.3917479;0.583145115;-151.6826179;793.9700665;0.401375353;52.01912656;-296.9450159;0.657142005
8.661503942;10.07727511;119.762195;288.3349843;0.583132055;-151.5405295;793.9130316;0.401434214;52.82650171;-296.4150558;0.655651885
8.677240175;10.07921818;119.875269;288.2690505;0.583074559;-151.3805448;793.8488033;0.401496515;53.64694317;-295.877747;0.654153727
8.693004998;10.08119883;120.0040856;288.1939473;0.582972787;-151.202653;793.7773745;0.401562261;54.48066279;-295.3329924;0.652647503
8.708798463;10.08321785;120.1488461;288.1095665;0.582826369;-151.0066306;793.6986525;0.401631494;55.32787365;-294.7807046;0.651133193
8.724620621;10.08527565;120.3095629;288.0159119;0.582635502;-150.7924714;793.6126316;0.401704216;56.18879396;-294.2207843;0.649610771
8.740471525;10.08737303;120.4864486;287.9128728;0.582399832;-150.5599457;793.5192162;0.401780469;57.06364314;-293.6531432;0.648080219
8.756351227;10.08951041;120.6795185;287.800456;0.58211959;-150.3090513;793.4184017;0.40186025;57.95264584;-293.0776802;0.64654151
8.772259779;10.09168861;120.8889957;287.6785492;0.581794439;-150.0395538;793.3100902;0.4019436;58.85602803;-292.4943058;0.644994627
8.788197234;10.09390803;121.1149;287.5471611;0.581424643;-149.7514529;793.1942773;0.402030515;59.77402091;-291.902917;0.643439548
8.804163644;10.09616954;121.3574629;287.4061794;0.581009889;-149.4445123;793.070864;0.402121031;60.70685717;-291.3034235;0.641876253
8.820159062;10.09847353;121.6167114;287.255613;0.580550467;-149.1187311;792.9398451;0.402215143;61.65477469;-290.6957205;0.640304721
8.836183541;10.10082088;121.8928824;287.0953515;0.580046096;-148.7738743;792.8011217;0.402312884;62.61801304;-290.0797164;0.638724937
8.852237132;10.10321199;122.1860135;286.9254024;0.579497084;-148.4099366;792.6546864;0.402414247;63.59681689;-289.4553051;0.637136879
8.86831989;10.10564774;122.4963434;286.7456593;0.578903196;-148.0266892;792.5004421;0.402519262;64.59143291;-288.8223934;0.635540531
8.884431867;10.10812858;122.8239247;286.556126;0.578264743;-147.6241174;792.3383773;0.40262792;65.60211264;-288.1808744;0.633935877
8.900573116;10.11065534;123.168993;286.356703;0.57758155;-147.202004;792.168399;0.402740247;66.62911003;-287.530653;0.632322899
8.916743691;10.11322852;123.5316216;286.1473873;0.576853918;-146.7603192;791.9904891;0.402856234;67.67268366;-286.8716217;0.630701582
8.932943645;10.11584894;123.912037;285.9280901;0.576081749;-146.2988646;791.8045616;0.402975902;68.73309487;-286.2036833;0.629071912
8.94917303;10.11851713;124.3103397;285.6987978;0.575265315;-145.8175875;791.6105888;0.403099242;69.81060945;-285.5267302;0.627433874
8.965431901;10.12123388;124.7267399;285.4594364;0.574404616;-145.3163164;791.408495;0.403226266;70.9054963;-284.8406625;0.625787454
8.981720312;10.1239998;125.1613738;285.2099773;0.573499876;-144.7949675;791.1982394;0.403356971;72.01802855;-284.1453734;0.624132639
8.998038315;10.12681558;125.6144267;284.9503664;0.57255121;-144.2534059;790.9797603;0.403491358;73.14848277;-283.4407594;0.622469417
9.014385964;10.12968195;126.0860795;284.6805551;0.571558774;-143.691506;790.7529998;0.403629429;74.29713971;-282.7267156;0.620797777
9.030763314;10.13259952;126.5764832;284.4005145;0.570522826;-143.1091807;790.5179149;0.403771174;75.4642836;-282.003134;0.619117708
9.047170419;10.13556911;127.0858735;284.1101707;0.569443424;-142.506252;790.2744258;0.403916602;76.65020312;-281.2699124;0.617429199
9.063607332;10.13859125;127.6143683;283.8095194;0.568320962;-141.8826787;790.0225078;0.404065691;77.85519019;-280.5269384;0.615732241
9.080074107;10.14166683;128.1622347;283.4984747;0.56715547;-141.2382575;789.76207;0.404218451;79.07954165;-279.7741112;0.614026826
9.0965708;10.14479636;128.7295871;283.1770404;0.565947398;-140.57296;789.4930925;0.404374858;80.32355722;-279.0113159;0.612312945
9.113097464;10.14798074;129.3167056;282.8451293;0.564696793;-139.886578;789.2154819;0.404534918;81.58754206;-278.2384517;0.610590591
9.129654153;10.1512205;129.9237142;282.5027458;0.563404129;-139.179082;788.9292172;0.404698604;82.8718039;-277.4554026;0.608859759
9.146240922;10.15451652;130.5508926;282.1498095;0.562069504;-138.4502741;788.6342087;0.404865919;84.17665626;-276.6620665;0.607120442
9.162857827;10.15786937;131.1983894;281.7863168;0.560693378;-137.7001069;788.3304274;0.405036835;85.5024152;-275.8583279;0.605372635
9.179504921;10.16127989;131.8664679;281.4122031;0.559275942;-136.9284112;788.0177949;0.405211347;86.84940248;-275.0440819;0.603616333
9.196182259;10.16474873;132.5553185;281.0274478;0.557817595;-136.1351028;787.6962667;0.405389433;88.21794306;-274.2192153;0.601851534
9.212889897;10.16827663;133.2651702;280.632012;0.556318665;-135.3200605;787.3657831;0.405571075;89.60836659;-273.3836183;0.600078235
9.229627889;10.17186438;133.9962744;280.2258478;0.554779448;-134.4831434;787.0262763;0.405756258;91.02100769;-272.5371826;0.598296433
9.246396291;10.17551259;134.7488184;279.808946;0.55320042;-133.6242864;786.6777087;0.405944951;92.45620357;-271.6797924;0.596506129
9.263195158;10.17922216;135.5230988;279.3812404;0.551581817;-132.7433093;786.3199958;0.406137146;93.91429872;-270.811343;0.59470732
9.280024545;10.18299364;136.3192901;278.9427356;0.54992419;-131.8401713;785.9531095;0.406332803;95.3956384;-269.9317156;0.592900009
9.296884508;10.18682794;137.137703;278.4933647;0.548227789;-130.9146878;785.5769631;0.406531911;96.9005765;-269.0408058;0.591084195
9.313775102;10.19072566;137.9785304;278.033129;0.546493166;-129.9668082;785.1915238;0.406734432;98.4294673;-268.1384953;0.589259882
9.330696382;10.19468765;138.84207;277.5619759;0.544720649;-128.9963733;784.7967146;0.406940345;99.9826733;-267.2246772;0.58742707
9.347648406;10.19871459;139.7285587;277.0798894;0.54291073;-128.0032951;784.3924871;0.407149618;101.5605591;-266.2992366;0.585585766
9.364631228;10.20280723;140.638257;276.5868445;0.541063866;-126.9874659;783.9787847;0.407362218;103.1634946;-265.3620612;0.583735973
9.381644904;10.20696641;141.571468;276.0827966;0.539180444;-125.9487372;783.5555337;0.40757812;104.7918564;-264.4130427;0.581877694
9.398689491;10.21119272;142.528413;275.5677489;0.537261051;-124.8870545;783.1226987;0.40779728;106.4460212;-263.4520625;0.580010939
9.415765044;10.21548709;143.5094263;275.0416476;0.535306046;-123.8022473;782.6801967;0.408019675;108.1263768;-262.4790157;0.57813571
9.43287162;10.21985012;144.5147388;274.504498;0.533316037;-122.6942619;782.2279918;0.408245257;109.8333088;-261.4937829;0.57625202
9.450009276;10.22428267;145.5446784;273.9562573;0.531291439;-121.5629461;781.7660082;0.408473997;111.5672141;-260.4962577;0.574359873
9.467178067;10.22878545;146.5995185;273.3969156;0.529232805;-120.4082121;781.2941955;0.408705852;113.32849;-259.4863251;0.57245928
9.48437805;10.2333592;147.679552;272.8264562;0.527140666;-119.2299568;780.8124972;0.408940782;115.1175399;-258.4638726;0.570550252
9.501609283;10.23800477;148.7851154;272.2448436;0.52501548;-118.0280368;780.3208401;0.409178751;116.9347753;-257.4287931;0.568632796
9.518871821;10.24272279;149.9164696;271.6520856;0.522857883;-116.8023947;779.8191857;0.409419707;118.780606;-256.3809683;0.56670693
9.536165722;10.24751415;151.0739739;271.0481426;0.520668323;-115.5528748;779.3074553;0.409663616;120.6554549;-255.3202938;0.564772659
9.553491042;10.25237951;152.2579116;270.4330184;0.518447426;-114.2794079;778.7856051;0.409910425;122.5597422;-254.2466528;0.562830002
9.570847839;10.25731967;153.4686215;269.8066921;0.516195717;-112.981872;778.2535696;0.410160092;124.4938989;-253.1599374;0.560878971
9.58823617;10.26233545;154.7064476;269.1691439;0.513913735;-111.6601458;777.7112834;0.410412571;126.4583602;-252.0600389;0.558919579
9.605656092;10.26742751;155.9716915;268.52038;0.511602115;-110.3141588;777.1587017;0.410667809;128.4535619;-250.9468424;0.556951847
9.623107662;10.27259673;157.2647331;267.8603706;0.509261356;-108.9437643;776.595748;0.410925762;130.4799534;-249.8202446;0.554975783
9.640590939;10.27784376;158.5858833;267.1891249;0.506892107;-107.5488941;776.0223781;0.411186373;132.5379797;-248.6801305;0.552991413
9.658105979;10.28316944;159.9355112;266.5066268;0.504494923;-106.1294253;775.4385251;0.411449593;134.6280988;-247.5263946;0.550998751
9.675652841;10.28857456;161.3139835;265.8128656;0.502070375;-104.6852442;774.8441255;0.411715372;136.750772;-246.3589301;0.548997813
9.693231582;10.29405979;162.7216359;265.1078503;0.499619111;-103.216275;774.2391312;0.411983651;138.9064612;-245.1776249;0.546988626
9.710842259;10.29962601;164.1588708;264.3915607;0.497141668;-101.7223797;773.6234686;0.41225438;141.0956433;-243.9823782;0.544971201
9.728484932;10.3052739;165.6260348;263.6640084;0.494638698;-100.2034837;772.9970896;0.412527498;143.3187897;-242.7730782;0.542945569
9.746159659;10.31100425;167.1235182;262.9251879;0.492110791;-98.6594743;772.3599306;0.412802951;145.5763849;-241.5496216;0.540911746
9.763866496;10.31681789;168.6517252;262.175091;0.489558522;-97.09023079;771.7119244;0.413080683;147.8689195;-240.3119066;0.538869753
9.781605504;10.32271549;170.2110178;261.4137343;0.486982556;-95.49568205;771.0530239;0.413360629;150.1968806;-239.0598232;0.536819622
9.799376739;10.32869789;171.8018224;260.6411076;0.484383457;-93.87569786;770.3831577;0.413642736;152.5607735;-237.793274;0.534761368
9.817180262;10.33476583;173.4245304;259.8572217;0.481761862;-92.23019003;769.7022715;0.413926939;154.9610987;-236.5121533;0.532695022
9.83501613;10.34092005;175.0795497;259.062084;0.47911839;-90.55906024;769.0103067;0.414213176;157.3983662;-235.2163594;0.53062061
9.852884402;10.3471614;176.7673199;258.2556911;0.476453622;-88.86218474;768.307194;0.414501388;159.8730972;-233.9057966;0.528538152
9.870785137;10.35349055;178.4882401;257.438063;0.473768214;-87.13948707;767.5928835;0.414791509;162.3858063;-232.5803594;0.526447684
9.888718395;10.3599083;180.2427524;256.6092043;0.471062762;-85.39085441;766.8673103;0.415083475;164.9370249;-231.2399527;0.524349231
9.906684233;10.36641547;182.0313072;255.7691195;0.468337861;-83.61617244;766.1304084;0.415377223;167.5272888;-229.8844816;0.522242817
9.924682712;10.37301273;183.8543244;254.9178325;0.465594164;-81.81536359;765.3821274;0.415672684;170.1571302;-228.5138445;0.520128481
9.942713891;10.37970092;185.7122744;254.0553475;0.462832253;-79.98830699;764.6223985;0.415969795;172.8271012;-227.1279518;0.518006245
9.960777829;10.38648077;187.6056105;253.1816818;0.460052746;-78.1349058;763.8511628;0.416268486;175.5377496;-225.7267078;0.515876144
9.978874585;10.39335303;189.5347885;252.2968556;0.457256268;-76.25506704;763.068363;0.41656869;178.28963;-224.3100186;0.513738213
9.997004219;10.4003185;191.5002974;251.4008787;0.454443401;-74.34867217;762.273931;0.416870339;181.0833123;-222.8777981;0.511592476
10.01516679;10.4073779;193.5026034;250.4937758;0.451614768;-72.41563179;761.467811;0.417173363;183.9193589;-221.4299526;0.509438974
10.03336236;10.414532;195.5421921;249.5755676;0.448770974;-70.4558444;760.6499417;0.41747769;186.7983459;-219.9663945;0.50727774
10.05159099;10.42178159;197.6195711;248.6462691;0.445912598;-68.46919404;759.8202559;0.417783253;189.7208607;-218.4870415;0.505108802
10.06985274;10.42912738;199.7352261;247.7059103;0.443040257;-66.45559312;758.9786984;0.418089978;192.6874824;-216.9918037;0.502932205
10.08814766;10.43657014;201.8896683;246.7545143;0.440154542;-64.41493596;758.125206;0.418397792;195.6988076;-215.4805994;0.500747981
10.10647582;10.44411066;204.0834254;245.7921014;0.437256026;-62.34710841;757.2597122;0.418706626;198.7554416;-213.9533508;0.498556161
10.12483728;10.45174964;206.3170056;244.8187057;0.434345314;-60.25202194;756.3821611;0.419016404;201.8579813;-212.4099726;0.496356793
10.1432321;10.45948784;208.5909441;243.8343538;0.431422982;-58.12956905;755.4924889;0.419327051;205.0070432;-210.8503889;0.49414991
10.16166034;10.46732606;210.9057899;242.8390713;0.428489595;-55.9796365;754.5906292;0.419638496;208.2032513;-209.274527;0.491935545
10.18012206;10.47526498;213.2620757;241.8328956;0.425545741;-53.80213346;753.6765252;0.419950662;211.447221;-207.6823071;0.489713748
10.19861732;10.48330537;215.66036;240.8158579;0.422591984;-51.59695186;752.7501129;0.420263472;214.7395883;-206.0736593;0.487484554
10.21714619;10.491448;218.1012144;239.7879886;0.419628876;-49.36397862;751.8113259;0.420576853;218.0809966;-204.4485165;0.485247998
10.23570871;10.49969358;220.5851978;238.7493285;0.416656988;-47.10311972;750.8601062;0.420890727;221.4720805;-202.8068052;0.483004131
10.25430496;10.50804285;223.1128914;237.6999137;0.413676868;-44.81426722;749.8963897;0.421205015;224.913495;-201.1484615;0.480752992
10.272935;10.51649659;225.6848904;236.6397796;0.410689054;-42.49730781;748.9201103;0.421519642;228.4059037;-199.4734248;0.478494616
10.29159888;10.52505548;228.3017815;235.5689698;0.407694097;-40.15214335;747.9312082;0.421834528;231.9499612;-197.7816287;0.476229056
10.31029668;10.53372027;230.964169;234.4875258;0.40469253;-37.77866644;746.9296197;0.422149595;235.5463409;-196.0730151;0.473956353
10.32902844;10.54249172;233.6726719;233.395488;0.401684876;-35.37676365;745.9152789;0.422464765;239.1957272;-194.3475306;0.471676544
10.34779423;10.55137054;236.4279067;232.2929029;0.398671661;-32.94633141;744.8881239;0.422779956;242.8987962;-192.605117;0.469389682
10.36659412;10.56035743;239.2305009;231.1798175;0.395653404;-30.48726328;743.8480918;0.423095089;246.6562388;-190.8457221;0.467095811
10.38542817;10.56945315;242.0810975;230.0562776;0.392630611;-27.99944612;742.7951167;0.423410083;250.4687596;-189.0692997;0.464794972
10.40429643;10.57865842;244.9803452;228.922332;0.389603783;-25.48276937;741.7291343;0.423724858;254.3370597;-187.2758018;0.462487213
10.42319897;10.58797393;247.9288947;227.7780336;0.386573421;-22.93712794;740.6500825;0.42403933;258.2618457;-185.4651816;0.460172586
10.44213585;10.59740042;250.927414;226.6234336;0.383540015;-20.3624086;739.5578959;0.42435342;262.2438416;-183.6374003;0.457851132
10.46110714;10.6069386;253.9765831;225.4585838;0.380504041;-17.75849513;738.452508;0.424667043;266.2837767;-181.7924215;0.455522896
10.4801129;10.61658917;257.0770796;224.2835421;0.377465981;-15.12528118;737.3338566;0.424980118;270.3823729;-179.9302044;0.453187936
10.49915318;10.62635283;260.2295979;223.098365;0.374426303;-12.46265276;736.2018765;0.42529256;274.5403738;-178.0507183;0.450846295
10.51822806;10.63623031;263.434844;221.9031099;0.371385467;-9.770493201;735.0565014;0.425604286;278.7585325;-176.153936;0.448498017
10.53733759;10.64622229;266.69353;220.697837;0.368343927;-7.048688613;733.8976666;0.425915211;283.0375955;-174.2398279;0.446143158
10.55648184;10.65632946;270.0063754;219.482609;0.365302132;-4.297125964;732.7253077;0.426225251;287.3783217;-172.3083695;0.443781769
10.57566088;10.66655252;273.374113;218.2574889;0.362260522;-1.515688205;731.5393588;0.426534319;291.7814844;-170.3595422;0.441413895
10.59487475;10.67689218;276.7974885;217.0225404;0.359219527;1.295744958;730.3397531;0.426842332;296.247863;-168.3933309;0.439039584
10.61412354;10.6873491;280.2772502;215.7778312;0.356179574;4.137288179;729.1264262;0.427149202;300.7782296;-166.4097172;0.436658895
10.63340729;10.69792397;283.8141599;214.5234296;0.353141082;7.009060127;727.8993122;0.427454842;305.3733776;-164.4086916;0.434271877
10.65272608;10.70861746;287.40899;213.2594055;0.350104461;9.911180975;726.658345;0.427759166;310.0341096;-162.3902491;0.431878576
10.67207997;10.71943027;291.0625264;211.9858292;0.347070111;12.84377395;725.4034574;0.428062085;314.7612304;-160.3543864;0.429479045
10.69146902;10.73036303;294.7755582;210.7027751;0.34403843;15.8069576;724.1345842;0.428363512;319.5555441;-158.3010997;0.427073343
10.7108933;10.74141644;298.548889;209.4103183;0.341009807;18.8008546;722.8516591;0.428663357;324.4178753;-156.2303943;0.424661518
10.73035287;10.75259114;302.3833327;208.1085354;0.337984622;21.82558874;721.5546155;0.428961532;329.3490567;-154.1422794;0.422243618
10.74984779;10.76388781;306.2797165;206.7975038;0.334963246;24.88128643;720.2433858;0.429257947;334.349921;-152.0367653;0.419819699
10.76937813;10.77530708;310.2388735;205.4773045;0.331946046;27.9680712;718.9179043;0.429552511;339.4213052;-149.9138642;0.417389818
10.78894395;10.78684961;314.2616496;204.1480195;0.328933381;31.08606944;717.5781041;0.429845133;344.5640642;-147.7735962;0.414954025
10.80854532;10.79851603;318.3489014;202.8097327;0.325925603;34.23540844;716.2239185;0.430135723;349.7790607;-145.6159854;0.412512371
10.8281823;10.810307;322.5015003;201.4625286;0.322923052;37.41621898;714.8552795;0.430424188;355.0671617;-143.441059;0.410064909
10.84785496;10.82222313;326.7203242;200.106495;0.319926066;40.62862936;713.4721206;0.430710436;360.4292335;-141.2488444;0.407611699
10.86756336;10.83426507;331.0062634;198.7417212;0.316934973;43.87277008;712.0743748;0.430994373;365.8661623;-139.0393777;0.405152791
10.88730756;10.84643342;335.3602194;197.3682983;0.313950096;47.14877253;710.661975;0.431275905;371.378842;-136.8126991;0.402688239
10.90708764;10.85872882;339.783107;195.9863187;0.310971749;50.45677059;709.2348536;0.431554938;376.9681754;-134.5688538;0.400218092
10.92690366;10.87115187;344.2758529;194.5958768;0.308000236;53.79689905;707.792943;0.431831378;382.6350609;-132.3078864;0.397742411
10.94675567;10.88370318;348.8393931;193.1970694;0.305035858;57.16929251;706.3361761;0.432105127;388.3804146;-130.029849;0.39526125
10.96664375;10.89638334;353.4746758;191.7899951;0.302078908;60.57408693;704.8644857;0.432376089;394.2051632;-127.7347994;0.392774662
10.98656797;10.90919296;358.1826612;190.3747545;0.299129672;64.01141935;703.3778046;0.432644168;400.1102412;-125.4227997;0.390282697
11.00652838;10.92213263;362.9643237;188.9514494;0.296188428;67.48142988;701.8760648;0.432909265;406.0965917;-123.093917;0.38778541
11.02652506;10.93520293;367.8206493;187.5201837;0.293255445;70.98425873;700.3591989;0.433171282;412.1651554;-120.7482185;0.38528286
11.04655807;10.94840444;372.7526345;186.0810639;0.290330989;74.52004663;698.8271395;0.433430118;418.3168924;-118.3857803;0.3827751
11.06662747;10.96173771;377.7612882;184.6341983;0.287415317;78.08893549;697.2798196;0.433685674;424.5527714;-116.0066834;0.380262183
11.08673333;10.97520333;382.8476319;183.1796973;0.28450868;81.69106844;695.7171719;0.433937847;430.8737697;-113.6110135;0.377744161
11.10687573;10.98880185;388.0127007;181.7176729;0.281611323;85.3265906;694.1391292;0.434186537;437.2808745;-111.1988619;0.375221086
11.12705472;11.00253382;393.257544;180.2482388;0.278723481;88.99564926;692.5456237;0.434431639;443.7750724;-108.7703215;0.372693018
11.14727037;11.01639978;398.5832215;178.7715113;0.275845383;92.69839138;690.9365884;0.434673051;450.3573656;-106.3254923;0.370160009
11.16752274;11.03040028;403.9908058;177.2876089;0.272977256;96.43496513;689.3119566;0.434910666;457.0287673;-103.8644804;0.367622112
11.18781192;11.04453584;409.4813825;175.7966523;0.270119316;100.2055199;687.6716615;0.435144379;463.7902994;-101.387397;0.365079379
11.20813795;11.05880698;415.0560501;174.2987639;0.267271774;104.0102064;686.0156365;0.435374082;470.6429931;-98.89435874;0.362531864
11.22850091;11.07321422;420.7159211;172.7940685;0.264434835;107.849177;684.3438152;0.435599669;477.5878899;-96.385488;0.359979618
11.24890087;11.08775808;426.4621233;171.2826923;0.261608695;111.7225864;682.6561307;0.435821028;484.6260337;-93.86091014;0.357422697
11.26933789;11.10243904;432.2957958;169.7647641;0.258793548;115.6305894;680.9525167;0.436038051;491.7584824;-91.32075741;0.354861153
11.28981204;11.11725761;438.2180909;168.2404153;0.255989578;119.5733417;679.2329076;0.436250625;498.9863049;-88.76516841;0.35229504
11.31032339;11.13221427;444.2301747;166.7097792;0.253196966;123.5510005;677.4972378;0.436458638;506.3105799;-86.19428741;0.349724407
11.330872;11.14730949;450.333227;165.1729915;0.250415886;127.5637241;675.7454419;0.436661975;513.7323956;-83.60826443;0.347149308
11.35145795;11.16254375;456.5284415;163.6301898;0.247646504;131.6116722;673.9774551;0.436860521;521.2528503;-81.00725533;0.344569792
11.37208129;11.1779175;462.817026;162.0815143;0.244888984;135.6950058;672.1932125;0.437054159;528.8730519;-78.39142186;0.341985912
11.39274211;11.19343119;469.2002025;160.5271072;0.242143482;139.8138872;670.3926498;0.437242771;536.5941197;-75.76093239;0.339397718
11.41344046;11.20908528;475.6792088;158.9671127;0.239410146;143.9684808;668.5757027;0.437426237;544.417178;-73.11595921;0.336805261
11.43417641;11.22488019;482.2552951;157.4016778;0.236689122;148.1589513;666.7423076;0.437604435;552.3433654;-70.45668238;0.334208594
11.45495004;11.24081635;488.929726;155.8309517;0.23398055;152.3854646;664.8924014;0.437777244;560.3738315;-67.78328833;0.331607764
11.47576141;11.25689417;495.7037806;154.255086;0.231284562;156.6481877;663.0259217;0.437944537;568.509736;-65.09596983;0.329002822
11.49661059;11.27311407;502.5787528;152.6742348;0.228601287;160.9472889;661.1428063;0.438106189;576.7522495;-62.39492604;0.326393817
11.51749765;11.28947644;509.5559508;151.0885544;0.22593085;165.2829377;659.2429938;0.438262072;585.1025531;-59.68036267;0.323780797
11.53842266;11.30598166;516.6366981;149.4982037;0.223273366;169.6553048;657.3264233;0.438412055;593.561839;-56.95249202;0.321163811
11.55938569;11.32263012;523.8223326;147.9033438;0.220628949;174.064562;655.3930344;0.438556008;602.1313101;-54.21153306;0.318542906
11.58038679;11.33942218;531.1142075;146.3041384;0.217997707;178.5108821;653.4427677;0.438693796;610.8121808;-51.45771158;0.315918131
11.60142606;11.3563582;538.513691;144.7007538;0.215379742;182.9944394;651.4755641;0.438825282;619.6056765;-48.69126023;0.313289532
11.62250355;11.37343852;546.0221665;143.0933585;0.212775151;187.5154089;649.4913658;0.438950331;628.513034;-45.91241864;0.310657156
11.64361933;11.39066349;553.6410324;141.4821239;0.210184028;192.0739668;647.4901153;0.4390688;637.5355018;-43.12143349;0.308021049
11.66477347;11.40803344;561.3717026;139.8672236;0.207606461;196.6702902;645.4717562;0.439180547;646.6743399;-40.31855864;0.305381256
11.68596605;11.42554866;569.2156065;138.2488341;0.205042532;201.3045574;643.4362332;0.439285428;655.9308202;-37.50405523;0.302737824
11.70719713;11.44320948;577.1741888;136.6271343;0.202492321;205.9769474;641.3834917;0.439383295;665.3062263;-34.67819172;0.300090797
11.72846679;11.46101618;585.2489099;135.0023057;0.199955902;210.6876403;639.3134783;0.439473998;674.8018543;-31.84124406;0.297440218
11.74977508;11.47896905;593.4412456;133.3745326;0.197433345;215.436817;637.2261406;0.439557384;684.419012;-28.99349575;0.294786133
11.77112209;11.49706834;601.7526877;131.744002;0.194924714;220.2246592;635.1214275;0.439633298;694.1590199;-26.13523795;0.292128583
11.79250789;11.51531433;610.1847437;130.1109034;0.192430071;225.0513494;632.999289;0.439701582;704.0232108;-23.26676959;0.289467611
11.81393253;11.53370725;618.7389368;128.4754292;0.189949474;229.9170708;630.8596764;0.439762074;714.0129302;-20.38839747;0.28680326
11.8353961;11.55224735;627.4168063;126.8377744;0.187482973;234.8220074;628.7025425;0.439814609;724.1295363;-17.50043634;0.28413557
11.85689867;11.57093483;636.2199076;125.198137;0.185030619;239.7663438;626.5278413;0.43985902;734.3744001;-14.60320904;0.281464584
11.8784403;11.58976991;645.1498119;123.5567175;0.182592455;244.7502651;624.3355286;0.439895137;744.7489057;-11.69704658;0.278790341
11.90002107;11.60875278;654.2081067;121.9137196;0.180168522;249.7739569;622.1255615;0.439922783;755.2544502;-8.782288288;0.276112882
11.92164104;11.62788362;663.3963958;120.2693495;0.177758857;254.8376056;619.897899;0.439941782;765.8924443;-5.859281847;0.273432245
11.9433003;11.6471626;672.7162991;118.6238164;0.175363493;259.9413977;617.6525017;0.43995195;776.6643116;-2.928383464;0.270748469
11.96499891;11.66658988;682.169453;116.9773324;0.172982458;265.0855201;615.389332;0.439953103;787.5714896;0.010042046;0.268061593
11.98673693;11.6861656;691.7575101;115.3301127;0.170615779;270.2701601;613.1083544;0.43994505;798.6154295;2.955621148;0.265371654
