"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.92,7.56,414.89,26.67,3.27,5.78,0.89,45.35,320.46,0.46,2.62,0.64,2.29,0.26,0.03,NA,1
