"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.84,0.12,0.35,296.56,0.37,2,0.17,0.02,6.96,1.1,2.05,0.91,0.81,0.92,12,NA,0
