"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.9,7.71,470.3,62.17,4.58,9.48,5.8,34.57,247.12,0.26,1.32,0.48,0.37,0.05,10.44,NA,1
