"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.94,8.67,87.5,437.45,3.72,3.72,6.2,12.72,374.95,1.88,4.38,0.64,3.13,0.88,3.75,NA,1
