"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.58,3.83,142.52,541.68,8.91,2.58,8.02,85.53,263.35,0.84,0.15,4.23,2.12,0.94,22.6,NA,1
