"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.93,3.31,663.26,334.84,6.82,5.16,8.36,2.53,275.72,1.73,3.32,1.36,2.05,0.16,0.55,NA,1
