5.0346e-07 , 
5.0346e-07 , 
5.0346e-07 , 
5.0346e-07 , 
5.0346e-07 , 
5.0346e-07 , 
5.0346e-07 , 
5.0346e-07 , 
1.84784e-07 , 
5.0346e-07 , 
5.0346e-07 , 
0.199534 , 
6.4589e-06 , 
8.22612e-07 , 
2.60239e-05 , 
3.28445e-06 , 
0.000808751 , 
0.00613112 , 
2.60138e-07 , 
0.00444826 , 
1.18331e-06 , 
0.000882475 , 
1.49936 , 
0.000882475 , 
0.000882475 , 
0.000882475 , 
0.00108332 , 
3.06699e-06 , 
5.01173e-06 , 
1.36327e-06 , 
6.78847e-07 , 
0.482742 , 
0.00447246 , 
0.497742 , 
3.56189e-07 , 
0.000136996 , 
6.46747e-05 , 
0.0192234 , 
0.110376 , 
3.19525e-05 , 
4.30983e-06 , 
0.0156158 , 
0.00199786 , 
9.16072e-06 , 
0.000746648 , 
3.79015e-05 , 
0.035219 , 
1.58756e-05 , 
0.0152381 , 
7.61492e-09 , 
0.00881606 , 
0.109725 , 
6.92479e-06 , 
0.00231971 , 
4.19265e-07 , 
7.47902e-06 , 
4.29644e-06 , 
3.14795e-05 , 
6.29327e-08 , 
1.55359e-05 , 
1.28439e-06 , 
2.42414e-06 , 
2.88371e-07 , 
2.09622e-06 , 
5.11202e-06 , 
1.0312e-05 , 
3.85889e-05 , 
0.0228206 , 
1.13702 , 
1.076e-05 , 
0.0186573 , 
7.41276e-06 , 
6.49237e-06 , 
0.119281 , 
3.43256e-06 , 
5.44195e-06 , 
0.000354052 , 
2.16408e-06 , 
0.145934 , 
0.000229173 , 
0.103304 , 
0.000281501 , 
2461.18 , 
0.0661068 , 
7.6304e-05 , 
3.5511e-06 , 
0.36473 , 
0.31295 , 
2.76564e-06 , 
4.19276 , 
1.23111e-06 , 
2.38018e-07 , 
5.41629e-06 , 
0.538376 , 
6.86106e-06 , 
2.28403e-08 , 
0.589145 , 
0.0757875 , 
0.0256142 , 
4.32248e-06 , 
0.000557735 , 
0.000714752 , 
1.15159e-05 , 
1.3232e-06 , 
1.22455e-05 , 
6.66627e-06 , 
0.509535 , 
0.0709179 , 
0.351222 , 
