"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.75,4.96,349.96,349.96,4.96,4.96,4.96,50.12,299.96,2.51,2.51,2.51,2.51,0.51,15,NA,1
