"","aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
"1",0.99,9.49,50.85,422.33,0.64,6.39,7.12,3.94,350.71,3.23,1.82,3.23,2.67,0.03,2.43,NA,1
