"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.78,0.53,0.27,312.78,0.67,8.19,0.53,0.59,9.48,1.25,2.74,0.62,0.92,0.85,4.9,NA,0
