"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.81,0.83,9.54,164.98,0.93,2.73,0.83,0.38,0.81,1.85,0.61,0.78,0.43,0.57,26.94,NA,1
