"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.67,0.77,7.6,323.5,0.19,7.75,0.81,0.38,4.4,0.86,1.22,0.92,0.7,0.53,18.87,NA,0
