"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.68,0.71,1.16,25.46,0.37,7.48,0.71,0.49,2.28,2.05,2.23,0.39,0.39,0.71,17.67,NA,0
