"aalpha","ggamma","ddelta","bbeta","ssigma","kkappa","psi","chi","rho","mmu1","mmu2","ssigma1","ssigma2","rho12","c","NA","Indic"
0.97,7.85,282.53,405.3,9.72,7.36,0.61,86.02,495.17,4.01,4.38,3.63,1.74,0.06,20.93,NA,1
