4.14102e+06 , 
4.10085e+06 , 
4.14219e+06 , 
4.14183e+06 , 
4.13287e+06 , 
4.10085e+06 , 
4.10085e+06 , 
4.05349e+06 , 
4.05367e+06 , 
4.05366e+06 , 
4.05349e+06 , 
4.77441e+06 , 
3.50332e+06 , 
3.04294e+06 , 
3.04295e+06 , 
2.27488e+06 , 
1.71033e+06 , 
1.71033e+06 , 
1.11399e+06 , 
677853 , 
677853 , 
456621 , 
570056 , 
456621 , 
570056 , 
452850 , 
452850 , 
570056 , 
506858 , 
506858 , 
899207 , 
189701 , 
80538 , 
119841 , 
74867.3 , 
45546.1 , 
51753.3 , 
-nan , 
46007.1 , 
63536.9 , 
60054.1 , 
58872.9 , 
49600.3 , 
53972.2 , 
50127.8 , 
48005.5 , 
42848.9 , 
53318.5 , 
61642.8 , 
47762.7 , 
49010.4 , 
47360.3 , 
42279.8 , 
49010.4 , 
40371.9 , 
40430.2 , 
43859.4 , 
41104.3 , 
39685.2 , 
41363 , 
40371.9 , 
39811.7 , 
39666 , 
39923.9 , 
39428.2 , 
40703.5 , 
39410 , 
39321.1 , 
39332.3 , 
39315.7 , 
39307.6 , 
39302.7 , 
38997 , 
38991.4 , 
38984.7 , 
38866.9 , 
38860.6 , 
38856.4 , 
38849.2 , 
38845.1 , 
38839.4 , 
38785.7 , 
38697.3 , 
38666.9 , 
38562.6 , 
38492 , 
38393.9 , 
37706.7 , 
37616.9 , 
37553.7 , 
37443.7 , 
37386 , 
37336.1 , 
37277.1 , 
37224.3 , 
37175.5 , 
37175.3 , 
37175.3 , 
37175.3 , 
37175.3 , 
37175.3 , 
37175.3 , 
37175.3 , 
37175.3 , 
37175.3 , 
37175.8 , 
1.05351e+06 , 
439363 , 
149030 , 
1.04464e+06 , 
40520.8 , 
1.04068e+06 , 
34564.7 , 
-nan , 
35111.1 , 
-nan , 
1.02875e+06 , 
33953.1 , 
34571.4 , 
1.03103e+06 , 
34448 , 
1.02877e+06 , 
34381.7 , 
33838.5 , 
1.02875e+06 , 
-nan , 
1.02876e+06 , 
34244 , 
33898.9 , 
1.02876e+06 , 
34126.5 , 
31216.1 , 
1.02876e+06 , 
31155.7 , 
1.02876e+06 , 
1.02875e+06 , 
33501.5 , 
31110.1 , 
1.02875e+06 , 
1.02876e+06 , 
31148.8 , 
38657.2 , 
-nan , 
1.06785e+06 , 
1.04433e+06 , 
31684.8 , 
27219 , 
23094.7 , 
21356.6 , 
-nan , 
-nan , 
25226.6 , 
25869.8 , 
24819.2 , 
20060.2 , 
-nan , 
-nan , 
-nan , 
20060.2 , 
19117.3 , 
17260.1 , 
-nan , 
-nan , 
-nan , 
16828.5 , 
16292.1 , 
16292.1 , 
1.01405e+06 , 
16871.3 , 
16871.3 , 
16292.1 , 
1.01405e+06 , 
16956 , 
16956 , 
16292.1 , 
1.01405e+06 , 
16291.1 , 
16291.1 , 
17702.1 , 
-nan , 
-nan , 
16291.1 , 
15895.3 , 
15895.3 , 
15359.5 , 
17702.1 , 
17227.3 , 
15883.4 , 
15236.4 , 
17702.1 , 
16166 , 
15895.3 , 
15215.3 , 
15667.6 , 
15241.6 , 
15199.8 , 
15895.3 , 
15281.7 , 
15240.7 , 
15253.8 , 
15178.3 , 
16287.3 , 
15518.9 , 
15186 , 
15496.7 , 
15206.7 , 
15204.8 , 
15866.2 , 
16312.2 , 
16522 , 
15573.7 , 
15734.9 , 
-nan , 
19508.3 , 
16093.3 , 
15734.9 , 
15243.3 , 
15243.3 , 
15460.3 , 
15178.3 , 
15616.1 , 
15311.9 , 
15251.2 , 
15189.8 , 
15185.4 , 
15514.6 , 
15173.3 , 
15173.3 , 
15185.4 , 
15172.3 , 
15172.3 , 
15178.3 , 
15172.4 , 
15171.9 , 
15178.3 , 
15171.9 , 
15178.3 , 
15172.1 , 
15174.9 , 
15172 , 
15173.2 , 
15171.9 , 
15172.4 , 
15171.9 , 
15172 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15171.9 , 
15135.4 , 
15135.4 , 
-nan , 
16213.8 , 
16037.8 , 
15135.4 , 
15382.7 , 
16037.8 , 
15102.4 , 
15102.3 , 
15102.3 , 
16350.2 , 
15102.3 , 
15102.3 , 
15102.2 , 
15102.4 , 
15102.3 , 
15102.3 , 
15102.3 , 
15102.2 , 
15102.2 , 
15102.4 , 
15102.3 , 
15102.2 , 
15102.2 , 
15102.2 , 
15102.4 , 
15102.3 , 
15102.3 , 
15102.3 , 
15102.2 , 
15102.4 , 
15102.2 , 
16456.8 , 
-nan , 
1.01732e+06 , 
16789.8 , 
15104.7 , 
21403.4 , 
1.01513e+06 , 
15833.8 , 
16554 , 
14746.2 , 
15127.3 , 
15083.2 , 
15743.9 , 
15141.3 , 
15014.2 , 
14803.7 , 
14820.3 , 
14938.9 , 
14839.5 , 
14679.6 , 
15812.5 , 
15168.2 , 
15203.5 , 
14586.8 , 
14833.2 , 
14728.7 , 
15127.8 , 
14773.1 , 
14747.8 , 
14637.6 , 
14586.8 , 
14586.8 , 
14586.8 , 
14586.7 , 
14586.7 , 
14586.7 , 
14586.6 , 
14586.6 , 
14586.6 , 
14586.6 , 
14586.6 , 
14586.6 , 
14586.6 , 
14586.6 , 
14586.6 , 
14586.6 , 
14586.6 , 
14586.6 , 
14586.6 , 
14586.6 , 
14586.6 , 
14586.6 , 
14586.6 , 
14586.6 , 
14586.6 , 
14586.6 , 
14586.6 , 
14586.6 , 
14586.6 , 
14586.6 , 
15249 , 
15776.7 , 
15249 , 
14994.8 , 
16996.6 , 
14774.4 , 
16645.5 , 
16781.2 , 
15296.1 , 
14660.4 , 
16701.1 , 
15211.6 , 
16675.6 , 
14624.9 , 
14622 , 
15533.1 , 
14642.2 , 
15541 , 
15383.5 , 
14693.1 , 
15472.2 , 
14853.8 , 
14615.5 , 
14789.8 , 
14776.2 , 
14626.2 , 
14584.2 , 
14618.1 , 
14618.1 , 
14586.6 , 
16213.3 , 
14586.6 , 
14586.6 , 
16233.6 , 
14586.6 , 
14584.2 , 
16224.2 , 
14586.6 , 
14586.6 , 
16233.6 , 
14586.6 , 
16732.1 , 
14586.6 , 
16812.5 , 
14586.6 , 
14584.2 , 
14586.6 , 
14584.2 , 
14584.2 , 
14584.1 , 
14584.2 , 
14584.1 , 
14584.1 , 
14584.1 , 
14584.2 , 
14584.1 , 
14584.2 , 
14584.1 , 
14584.2 , 
14584.1 , 
14584.1 , 
14584.1 , 
14584.1 , 
14584.1 , 
14584.2 , 
15683.7 , 
15204.4 , 
14959.6 , 
15861.4 , 
15264.9 , 
14584.2 , 
15264.9 , 
14938.6 , 
14814 , 
15291.5 , 
16731.7 , 
15051 , 
14626.2 , 
15914.2 , 
15046.3 , 
15559.4 , 
15045.6 , 
14778.5 , 
14765.5 , 
14578.6 , 
15045.6 , 
16467.3 , 
14580.9 , 
15011.1 , 
14579.4 , 
14577.2 , 
15045.7 , 
15045.8 , 
14578.5 , 
14578.6 , 
14578.6 , 
14578.6 , 
14577.9 , 
-nan , 
14873.4 , 
-nan , 
24724.8 , 
22002.3 , 
14919.9 , 
16327.2 , 
16077.1 , 
17790.3 , 
15122.4 , 
15756 , 
14893.9 , 
15391.6 , 
14811.5 , 
14907.4 , 
14783.1 , 
15228.6 , 
14809.7 , 
15159.6 , 
14644 , 
14687.7 , 
14789.7 , 
14681.9 , 
14611.3 , 
14642.7 , 
