0.558483 , 0.672302 , 0.776377 , 0.881368 , 1 , 1.14072 , 1.29452 , 1.46246 , 1.80978 , 
0.550381 , 0.666905 , 0.772225 , 0.879876 , 1 , 1.11036 , 1.30685 , 1.48292 , 1.83395 , 
0.533493 , 0.648278 , 0.761471 , 0.879176 , 1 , 1.13503 , 1.34056 , 1.53131 , 1.91022 , 
0.582198 , 0.693026 , 0.792576 , 0.892738 , 1 , 1.09946 , 1.2711 , 1.42529 , 1.72777 , 
0.542716 , 0.658509 , 0.767813 , 0.883226 , 1 , 1.12045 , 1.31529 , 1.49659 , 1.86113 , 
0.534102 , 0.65339 , 0.764294 , 0.882306 , 1 , 1.12887 , 1.32486 , 1.52037 , 1.88683 , 
0.521982 , 0.642608 , 0.757456 , 0.87965 , 1 , 1.13141 , 1.33882 , 1.53458 , 1.9229 , 
0.477826 , 0.607185 , 0.732226 , 0.861401 , 1 , 1.1554 , 1.3875 , 1.61484 , 2.07894 , 
0.496426 , 0.619571 , 0.741124 , 0.867997 , 1 , 1.1494 , 1.37233 , 1.58846 , 2.02643 , 
0.556354 , 0.671671 , 0.777867 , 0.889787 , 1 , 1.1196 , 1.30377 , 1.47761 , 1.81632 , 
0.483162 , 0.611521 , 0.734698 , 0.865213 , 1 , 1.15717 , 1.3871 , 1.60515 , 2.05651 , 
0.571784 , 0.679657 , 0.784168 , 0.892383 , 1 , 1.12437 , 1.29491 , 1.45522 , 1.76665 , 
0.415554 , 0.552042 , 0.689783 , 0.840168 , 1 , 1.19897 , 1.48509 , 1.77742 , 2.39742 , 
0.447644 , 0.579053 , 0.704397 , 0.849858 , 1 , 1.17526 , 1.43796 , 1.69586 , 2.22553 , 
0.515819 , 0.63617 , 0.75377 , 0.876984 , 1 , 1.13443 , 1.34742 , 1.54867 , 1.94845 , 
0.468378 , 0.598809 , 0.719807 , 0.85738 , 1 , 1.16418 , 1.40864 , 1.64557 , 2.12415 , 
0.408919 , 0.539207 , 0.675803 , 0.822391 , 1 , 1.19097 , 1.40533 , 1.80115 , 2.36883 , 
0.546775 , 0.66207 , 0.772624 , 0.885372 , 1 , 1.11692 , 1.31552 , 1.49391 , 1.84241 , 
0.465014 , 0.583913 , 0.708279 , 0.845134 , 1 , 1.1607 , 1.39861 , 1.65305 , 2.11681 , 
0.440192 , 0.573217 , 0.699836 , 0.8473 , 1 , 1.18161 , 1.45622 , 1.72315 , 2.26763 , 
0.454347 , 0.585608 , 0.715708 , 0.852706 , 1 , 1.17757 , 1.43285 , 1.68458 , 2.20565 , 
0.352011 , 0.484913 , 0.625804 , 0.798184 , 1 , 1.22058 , 1.57679 , 1.99026 , 2.74756 , 
0.410179 , 0.543378 , 0.675627 , 0.83025 , 1 , 1.18931 , 1.47746 , 1.78384 , 2.36984 , 
0.537258 , 0.657434 , 0.768938 , 0.88138 , 1 , 1.12248 , 1.32366 , 1.5055 , 1.86017 , 
0.438988 , 0.569356 , 0.696729 , 0.842352 , 1 , 1.17981 , 1.44389 , 1.7159 , 2.24843 , 
0.451151 , 0.578303 , 0.706949 , 0.845217 , 1 , 1.16074 , 1.41618 , 1.68813 , 2.14719 , 
0.471647 , 0.589515 , 0.71154 , 0.847033 , 1 , 1.15538 , 1.40765 , 1.6723 , 2.11725 , 
0.506582 , 0.623318 , 0.740908 , 0.862773 , 1 , 1.14078 , 1.35412 , 1.57284 , 1.95495 , 
0.484018 , 0.604843 , 0.721948 , 0.849842 , 1 , 1.15436 , 1.38793 , 1.63942 , 2.06303 , 
0.493776 , 0.612691 , 0.726374 , 0.855248 , 1 , 1.14854 , 1.38854 , 1.63315 , 2.03951 , 
0.584103 , 0.69262 , 0.794228 , 0.895683 , 1 , 1.1082 , 1.28269 , 1.43314 , 1.72614 , 
0.45847 , 0.580034 , 0.703428 , 0.844518 , 1 , 1.16883 , 1.36164 , 1.71532 , 2.18544 , 
0.410169 , 0.540174 , 0.671688 , 0.818673 , 1 , 1.19206 , 1.41025 , 1.83506 , 2.42038 , 
0.337353 , 0.463094 , 0.614173 , 0.783881 , 1 , 1.23739 , 1.52049 , 2.07758 , 2.90528 , 
0.352745 , 0.487233 , 0.633105 , 0.798962 , 1 , 1.24628 , 1.48601 , 1.99609 , 2.72719 , 
0.470842 , 0.595881 , 0.716307 , 0.851601 , 1 , 1.15898 , 1.33895 , 1.66541 , 2.10322 , 
0.373533 , 0.506876 , 0.649209 , 0.808191 , 1 , 1.22966 , 1.4522 , 1.91628 , 2.57363 , 
0.463089 , 0.589094 , 0.712194 , 0.847353 , 1 , 1.15627 , 1.35525 , 1.69156 , 2.18589 , 
0.501931 , 0.62237 , 0.737228 , 0.861233 , 1 , 1.15237 , 1.31785 , 1.60977 , 2.00499 , 
0.488739 , 0.613248 , 0.728336 , 0.8612 , 1 , 1.16314 , 1.33618 , 1.64617 , 2.07079 , 
0.49544 , 0.615589 , 0.731964 , 0.858057 , 1 , 1.15928 , 1.32954 , 1.62824 , 2.0435 , 
0.534588 , 0.643079 , 0.754855 , 0.867675 , 1 , 1.13842 , 1.28632 , 1.56156 , 1.89765 , 
0.335625 , 0.476487 , 0.620263 , 0.792355 , 1 , 1.25833 , 1.52219 , 2.11457 , 2.89405 , 
0.460738 , 0.583159 , 0.709883 , 0.845351 , 1 , 1.17907 , 1.36824 , 1.73887 , 2.21858 , 
0.126678 , 0.227309 , 0.392195 , 0.614265 , 1 , 1.60555 , 2.28514 , 4.29025 , 7.40693 , 
0.280461 , 0.417168 , 0.575073 , 0.766329 , 1 , 1.31234 , 1.64769 , 2.42823 , 3.44791 , 
0.335684 , 0.473185 , 0.615585 , 0.781709 , 1 , 1.25457 , 1.51436 , 2.10167 , 2.92819 , 
0.442983 , 0.563288 , 0.693816 , 0.828664 , 1 , 1.18249 , 1.38497 , 1.82111 , 2.38747 , 
0.281371 , 0.40048 , 0.566166 , 0.743751 , 1 , 1.29349 , 1.63132 , 2.37927 , 3.4639 , 
0 , 0.22733 , 0.37628 , 0.588466 , 1 , 1.55714 , 2.37868 , 3.73846 , 8.21051 , 
0.228781 , 0.353295 , 0.516375 , 0.727551 , 1 , 1.36514 , 1.76834 , 2.73219 , 4.15195 , 
0.451499 , 0.569948 , 0.700478 , 0.832214 , 1 , 1.18231 , 1.37369 , 1.76254 , 2.2901 , 
0.517269 , 0.623633 , 0.744334 , 0.855217 , 1 , 1.14466 , 1.32603 , 1.51958 , 2.14785 , 
0.55698 , 0.659962 , 0.768704 , 0.867995 , 1 , 1.12084 , 1.29041 , 1.45468 , 1.9805 , 
0.283818 , 0.412329 , 0.567034 , 0.761079 , 1 , 1.30628 , 1.6334 , 2.37793 , 3.40919 , 
0.143997 , 0.260966 , 0.417654 , 0.611646 , 1 , 1.55662 , 2.32426 , 3.61777 , 7.62138 , 
0.448882 , 0.562715 , 0.691163 , 0.822431 , 1 , 1.16726 , 1.39533 , 1.64762 , 2.41579 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , inf , inf , 
0.209187 , 0.330118 , 0.504715 , 0.697022 , 1 , 1.38895 , 1.91368 , 2.58022 , 4.92776 , 
0.179126 , 0.29025 , 0.461055 , 0.67962 , 1 , 1.48569 , 2.04247 , 2.96878 , 5.62935 , 
0.362213 , 0.489941 , 0.636042 , 0.796554 , 1 , 1.23722 , 1.50819 , 2.03449 , 2.78644 , 
0.318598 , 0.440014 , 0.598175 , 0.771306 , 1 , 1.27493 , 1.58524 , 2.24172 , 3.16881 , 
0.231226 , 0.351948 , 0.520804 , 0.724416 , 1 , 1.36833 , 1.77294 , 2.44875 , 4.18576 , 
0.290748 , 0.411979 , 0.578234 , 0.759093 , 1 , 1.31026 , 1.64509 , 2.38221 , 3.47045 , 
0.199944 , 0.316387 , 0.487159 , 0.699313 , 1 , 1.41143 , 1.86819 , 2.99396 , 4.71942 , 
0 , 0.237642 , 0.393055 , 0.598975 , 1 , 1.58041 , 2.46254 , 3.93985 , 8.34898 , 
0.293686 , 0.414634 , 0.575346 , 0.750689 , 1 , 1.29005 , 1.62544 , 2.10449 , 3.51637 , 
0.126356 , 0.230665 , 0.395428 , 0.614329 , 1 , 1.6389 , 2.41992 , 3.87319 , 7.90656 , 
0.373176 , 0.49297 , 0.642453 , 0.797893 , 1 , 1.22564 , 1.4785 , 1.99512 , 2.70985 , 
0.270791 , 0.390859 , 0.553858 , 0.736919 , 1 , 1.3119 , 1.6726 , 2.23021 , 3.79951 , 
0.282539 , 0.4134 , 0.573593 , 0.754253 , 1 , 1.3185 , 1.66419 , 2.46579 , 3.62903 , 
0.263723 , 0.381955 , 0.540382 , 0.730004 , 1 , 1.31424 , 1.70106 , 2.2902 , 3.90194 , 
0.296389 , 0.427462 , 0.584793 , 0.767419 , 1 , 1.29917 , 1.63078 , 2.13048 , 3.44294 , 
0.200264 , 0.314909 , 0.486834 , 0.692431 , 1 , 1.41617 , 1.88997 , 2.67176 , 4.77456 , 
0 , 0 , 0.296567 , 0.495038 , 1 , 1.79794 , 3.65088 , 7.35804 , 21.6355 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0.120433 , 0.235038 , 0.386348 , 0.587519 , 1 , 1.60336 , 2.52752 , 4.06228 , 8.96536 , 
0 , 0 , 0.283993 , 0.478567 , 1 , 1.77771 , 3.65975 , 7.45237 , 22.2898 , 
0 , 0.201644 , 0.362662 , 0.566462 , 1 , 1.73335 , 2.92352 , 5.15391 , 12.0488 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , -nan , 
0 , 0 , 0 , 0.448414 , 1 , 1.91082 , 4.32758 , 9.47608 , 33.0427 , 
0 , 0 , 0.274813 , 0 , 1 , 1.83367 , 3.78017 , 7.98746 , 24.4208 , 
-nan , -nan , -nan , -nan , -nan , -nan , inf , inf , inf , 
0 , 0.179075 , 0.328207 , 0.533831 , 1 , 1.75971 , 3.02632 , 5.33064 , 13.4204 , 
-nan , -nan , -nan , -nan , -nan , inf , inf , inf , inf , 
0 , 0 , 0 , 0.514494 , 1 , 1.83418 , 3.45912 , 6.75218 , 17.4816 , 
0 , 0 , 0 , 0 , 1 , 2.03934 , 5.13143 , 11.8407 , 51.9058 , 
0 , 0 , 0.37049 , 0.569753 , 1 , 1.71015 , 2.78875 , 4.75453 , 11.2901 , 
0 , 0 , 0 , 0 , 1 , 1.97884 , 4.80075 , 10.6151 , 43.8061 , 
0.183587 , 0.300117 , 0.462166 , 0.671724 , 1 , 1.41135 , 2.00053 , 2.84254 , 5.4772 , 
0 , 0 , 0 , 0 , 1 , 1.94791 , 5.03878 , 10.3863 , 46.9169 , 
0 , 0 , 0.349045 , 0.55347 , 1 , 1.76817 , 2.97234 , 5.23832 , 13.1151 , 
-nan , -nan , -nan , -nan , -nan , -nan , inf , inf , inf , 
0 , 0.194473 , 0.353226 , 0.558045 , 1 , 1.72427 , 2.99571 , 5.37371 , 13.4995 , 
0.117088 , 0.226678 , 0.379897 , 0.584822 , 1 , 1.61219 , 2.52591 , 4.08053 , 9.35838 , 
0 , 0 , 0 , 0.513021 , 1 , 1.75279 , 3.48352 , 6.76162 , 18.9158 , 
0 , 0.214436 , 0.372313 , 0.574623 , 1 , 1.69935 , 2.75918 , 4.69725 , 10.9354 , 
0 , 0.175174 , 0.331439 , 0.539803 , 1 , 1.39167 , 2.19626 , 4.04463 , 10.4543 , 
-nan , -nan , -nan , -nan , -nan , -nan , inf , inf , inf , 
-nan , -nan , -nan , -nan , -nan , inf , inf , inf , inf , 
0 , 0 , 0.312338 , 0.517347 , 1 , 1.73892 , 3.42464 , 6.58898 , 18.1089 , 
0 , 0 , 0 , 0 , 1 , 1.9733 , 4.51007 , 10.5949 , 36.0507 , 
0 , 0 , 0 , 0.503494 , 1 , 1.77026 , 3.62953 , 7.19255 , 20.6498 , 
0 , 0 , 0 , 0 , 1 , 1.91253 , 4.38218 , 9.9125 , 33.8906 , 
0 , 0.171431 , 0.325636 , 0.53473 , 1 , 1.83276 , 3.25947 , 6.287 , 16.3736 , 
0 , 0 , 0 , 0.450802 , 1 , 1.91762 , 4.23532 , 9.54388 , 31.711 , 
0 , 0.222166 , 0.376187 , 0.584762 , 1 , 1.62637 , 2.57135 , 4.22016 , 9.34571 , 
0 , 0 , 0 , 0.459398 , 1 , 1.88824 , 4.31028 , 9.02461 , 34.0375 , 
0 , 0 , 0.31412 , 0.522408 , 1 , 1.8314 , 3.38475 , 6.66705 , 17.8961 , 
0 , 0 , 0 , 0.434903 , 1 , 2.00001 , 4.7855 , 11.3619 , 41.3623 , 
0 , 0 , 0 , 0.51161 , 1 , 1.71853 , 3.34303 , 6.49202 , 17.899 , 
0 , 0 , 0.333803 , 0.540396 , 1 , 1.76099 , 3.10613 , 5.77921 , 14.3926 , 
0 , 0 , 0 , 0.49014 , 1 , 1.79671 , 3.67109 , 7.31871 , 21.3104 , 
-nan , -nan , -nan , -nan , -nan , -nan , -nan , inf , inf , 
0 , 0 , 0 , 0 , 1 , 2.28962 , 6.21269 , 14.2828 , 81.1239 , 
0 , 0 , 0 , 0 , 1 , 2.01754 , 5.43119 , 13.0749 , 65.0195 , 
0 , 0 , 0 , 0.441358 , 1 , 1.98356 , 4.42204 , 10.1976 , 35.2742 , 
0 , 0 , 0.296629 , 0.502986 , 1 , 1.78885 , 3.63612 , 7.21235 , 20.793 , 
0 , 0 , 0 , 0 , 1 , 1.88664 , 4.18517 , 9.0773 , 29.5302 , 
0 , 0 , 0 , 0.484709 , 1 , 1.81316 , 3.74627 , 7.54934 , 22.2816 , 
0 , 0 , 0 , 0 , 1 , 1.87606 , 4.11904 , 8.4614 , 29.2568 , 
0 , 0 , 0.302722 , 0.498878 , 1 , 1.75398 , 3.49876 , 6.96671 , 19.881 , 
0 , 0 , 0 , 0.460912 , 1 , 1.85604 , 3.99669 , 8.69299 , 27.6754 , 
0 , 0 , 0.331383 , 0.535468 , 1 , 1.79419 , 3.08105 , 5.73435 , 14.2215 , 
0 , 0 , 0 , 0.464256 , 1 , 1.85819 , 4.06252 , 8.59977 , 28.6459 , 
0 , 0 , 0.296912 , 0.493266 , 1 , 1.77 , 3.57048 , 7.18955 , 20.8653 , 
0 , 0 , 0 , 0 , 1 , 1.89371 , 4.32099 , 8.85011 , 32.1741 , 
0 , 0 , 0 , 0.49545 , 1 , 1.78642 , 3.59933 , 7.23902 , 20.9302 , 
0 , 0 , 0 , 0.517791 , 1 , 1.74516 , 3.45205 , 6.66979 , 18.5178 , 
0 , 0 , 0 , 0.483089 , 1 , 1.81825 , 3.7697 , 7.62161 , 22.6648 , 
-nan , -nan , -nan , -nan , -nan , inf , inf , inf , inf , 
0 , 0 , 0 , 0 , 1 , 1.98201 , 4.65692 , 10.0658 , 38.4557 , 
0 , 0 , 0 , 0 , 1 , 1.95528 , 4.42218 , 10.2096 , 35.6625 , 
0 , 0 , 0 , 0 , 1 , 2.00436 , 5.058 , 11.408 , 47.9914 , 
0 , 0 , 0 , 0 , 1 , 1.946 , 4.49315 , 9.7721 , 32.7647 , 
0 , 0 , 0 , 0.425529 , 1 , 2.0153 , 4.70941 , 11.3365 , 39.6531 , 
0 , 0 , 0 , 0 , 1 , 1.94466 , 4.47102 , 10.147 , 34.771 , 
0 , 0 , 0 , 0 , 1 , 1.96809 , 4.67785 , 10.9699 , 39.6276 , 
0 , 0 , 0 , 0.452799 , 1 , 1.91823 , 4.3231 , 9.65934 , 31.1697 , 
0 , 0 , 0 , 0 , 1 , 1.97122 , 4.76572 , 10.3753 , 41.1617 , 
0 , 0 , 0.268013 , 0 , 1 , 1.81605 , 3.81397 , 8.09691 , 25.1087 , 
0 , 0 , 0 , 0 , 1 , 1.98695 , 4.715 , 10.6279 , 39.9035 , 
0 , 0 , 0 , 0.449384 , 1 , 1.92995 , 4.3826 , 9.86565 , 32.1811 , 
0 , 0 , 0 , 0 , 1 , 2.06618 , 4.95093 , 11.9974 , 42.2282 , 
0 , 0 , 0 , 0.446577 , 1 , 1.93404 , 4.3125 , 9.87606 , 32.1225 , 
0 , 0 , 0 , 0 , 1 , 1.89223 , 4.21295 , 9.17048 , 29.9946 , 
0 , 0 , 0 , 0.444354 , 1 , 1.97227 , 4.36811 , 10.0035 , 34.2341 , 
0 , 0 , 0 , 0 , 1 , 1.92235 , 4.35624 , 9.74724 , 32.6891 , 
0 , 0 , 0 , 0.433069 , 1 , 1.96553 , 4.6638 , 10.9182 , 39.1672 , 
0 , 0 , 0 , 0 , 1 , 1.93268 , 4.7612 , 10.4463 , 43.2896 , 
0 , 0 , 0 , 0 , 1 , 1.95866 , 4.55909 , 9.9898 , 33.8621 , 
0 , 0 , 0 , 0 , 1 , 1.9904 , 4.87251 , 10.7271 , 43.3545 , 
0 , 0 , 0 , 0 , 1 , 1.92572 , 4.37354 , 9.80644 , 32.9752 , 
0 , 0 , 0 , 0.439266 , 1 , 1.99151 , 4.4606 , 10.337 , 35.9781 , 
0 , 0 , 0 , 0.439202 , 1 , 1.95711 , 4.6188 , 10.7556 , 38.3176 , 
0 , 0 , 0 , 0 , 1 , 1.97614 , 4.52296 , 10.2776 , 35.8339 , 
0 , 0 , 0 , 0.439166 , 1 , 1.99183 , 4.46232 , 10.3436 , 36.0143 , 
0 , 0 , 0 , 0.438959 , 1 , 1.99273 , 4.4667 , 10.3587 , 36.0941 , 
0 , 0 , 0 , 0.444377 , 1 , 1.97247 , 4.36878 , 10.0065 , 34.2485 , 
0 , 0 , 0 , 0.44168 , 1 , 1.94801 , 4.56996 , 10.5797 , 37.3706 , 
0 , 0 , 0 , 0.416394 , 1 , 2.04047 , 4.99406 , 12.3631 , 44.9691 , 
0 , 0 , 0 , 0 , 1 , 1.98655 , 5.22957 , 11.9686 , 56.2617 , 
0 , 0 , 0 , 0 , 1 , 2.07663 , 5.10607 , 12.2068 , 44.5768 , 
0 , 0 , 0 , 0 , 1 , 2.03311 , 5.01434 , 11.7661 , 43.2547 , 
0 , 0 , 0 , 0 , 1 , 2.08761 , 5.16565 , 12.426 , 44.6027 , 
0 , 0 , 0 , 0 , 1 , 2.08969 , 5.07275 , 12.1821 , 43.6177 , 
0 , 0 , 0 , 0 , 1 , 1.99334 , 5.1348 , 12.5416 , 52.5623 , 
0 , 0 , 0 , 0 , 1 , 2.06637 , 5.14188 , 12.6476 , 48.2938 , 
0 , 0 , 0 , 0.434723 , 1 , 1.98024 , 4.53035 , 10.6681 , 36.129 , 
0 , 0 , 0 , 0 , 1 , 2.11954 , 5.34433 , 13.092 , 48.256 , 
0 , 0 , 0 , 0 , 1 , 2.06739 , 5.14715 , 12.6675 , 48.4126 , 
0 , 0 , 0 , 0 , 1 , 1.99405 , 4.81923 , 11.4887 , 42.5776 , 
0 , 0 , 0 , 0 , 1 , 1.99004 , 5.11462 , 12.4656 , 52.0625 , 
0 , 0 , 0 , 0.424661 , 1 , 2.01869 , 4.72768 , 11.4058 , 40.021 , 
0 , 0 , 0 , 0.413937 , 1 , 2.05024 , 5.04843 , 12.576 , 46.1355 , 
0 , 0 , 0 , 0 , 1 , 2.03681 , 5.11697 , 11.7896 , 51.0665 , 
0 , 0 , 0 , 0 , 1 , 1.97911 , 5.19826 , 11.2038 , 58.1514 , 
0 , 0 , 0 , 0 , 1 , 2.04356 , 5.52379 , 13.414 , 67.29 , 
0 , 0 , 0 , 0 , 1 , 2.02856 , 5.2012 , 11.8959 , 51.2547 , 
0 , 0 , 0 , 0 , 1 , 2.02016 , 5.15074 , 11.723 , 50.0885 , 
-nan , -nan , -nan , -nan , -nan , inf , inf , inf , inf , 
0 , 0 , 0 , 0 , 1 , 2.04193 , 5.14617 , 11.8915 , 51.7846 , 
0 , 0 , 0 , 0 , 1 , 1.9621 , 5.09229 , 10.8717 , 55.3101 , 
-nan , -nan , -nan , -nan , -nan , inf , inf , inf , inf , 
0 , 0 , 0 , 0 , 1 , 1.984 , 5.15988 , 11.0821 , 57.202 , 
0 , 0 , 0 , 0 , 1 , 1.96637 , 5.11767 , 10.95 , 55.9854 , 
0 , 0 , 0 , 0 , 1 , 2.06579 , 5.13813 , 12.6342 , 48.2171 , 
0 , 0 , 0 , 0 , 1 , 2.13024 , 5.29209 , 13.4294 , 49.423 , 
0 , 0 , 0 , 0 , 1 , 2.02787 , 5.19652 , 11.8794 , 51.1111 , 
0 , 0 , 0 , 0 , 1 , 1.98093 , 5.12707 , 11.9785 , 56.0448 , 
0 , 0 , 0 , 0 , 1 , 1.95992 , 5.07633 , 10.8204 , 54.8454 , 
0 , 0 , 0 , 0 , 1 , 2.08687 , 5.162 , 12.4124 , 44.5299 , 
0 , 0 , 0 , 0 , 1 , 1.96064 , 5.08169 , 10.8365 , 54.9917 , 
0 , 0 , 0 , 0 , 1 , 1.97464 , 5.08818 , 11.8404 , 55.0169 , 
0 , 0 , 0 , 0 , 1 , 2.06682 , 5.14405 , 12.656 , 48.338 , 
0 , 0 , 0 , 0 , 1 , 1.97933 , 5.11703 , 11.9425 , 55.7716 , 
0 , 0 , 0 , 0 , 1 , 2.04211 , 5.14708 , 11.8946 , 51.7582 , 
0 , 0 , 0 , 0 , 1 , 1.98263 , 5.15026 , 11.0529 , 56.8772 , 
0 , 0 , 0 , 0 , 1 , 1.99269 , 5.21365 , 11.2525 , 58.6386 , 
0 , 0 , 0 , 0 , 1 , 2.00358 , 5.26728 , 12.4784 , 59.9542 , 
-nan , -nan , -nan , -nan , -nan , inf , inf , inf , inf , 
-nan , -nan , -nan , -nan , -nan , inf , inf , inf , inf , 
0 , 0 , 0 , 0 , 1 , 1.99008 , 5.30841 , 11.2005 , 58.22 , 
0 , 0 , 0 , 0 , 1 , 2.05211 , 5.20607 , 12.1013 , 53.2326 , 
0 , 0 , 0 , 0 , 1 , 1.96431 , 5.10552 , 10.9112 , 55.649 , 
0 , 0 , 0 , 0 , 1 , 1.98651 , 5.17389 , 11.1263 , 57.5127 , 
0 , 0 , 0 , 0 , 1 , 1.96707 , 5.1218 , 10.9627 , 56.0918 , 
0 , 0 , 0 , 0 , 1 , 2.03718 , 5.25214 , 12.0711 , 52.4318 , 
0 , 0 , 0 , 0 , 1 , 1.97863 , 5.11404 , 11.9326 , 55.7215 , 
0 , 0 , 0 , 0 , 1 , 1.96126 , 5.08482 , 10.8473 , 55.0835 , 
0 , 0 , 0 , 0 , 1 , 2.08272 , 5.13192 , 12.7941 , 46.9709 , 
0 , 0 , 0 , 0 , 1 , 1.9615 , 5.08735 , 10.8551 , 55.1553 , 
0 , 0 , 0 , 0 , 1 , 1.97568 , 5.09498 , 11.8652 , 55.213 , 
0 , 0 , 0 , 0 , 1 , 1.97198 , 5.15253 , 11.06 , 56.9411 , 
0 , 0 , 0 , 0 , 1 , 1.978 , 5.10954 , 11.9167 , 55.5937 , 
0 , 0 , 0 , 0 , 1 , 1.97058 , 5.14493 , 11.0361 , 56.7071 , 
0 , 0 , 0 , 0 , 1 , 2.04435 , 5.15967 , 11.9386 , 52.0613 , 
-nan , -nan , -nan , -nan , -nan , inf , inf , inf , inf , 
0 , 0 , 0 , 0 , 1 , 1.99078 , 5.20135 , 11.2139 , 58.272 , 
0 , 0 , 0 , 0 , 1 , 1.96317 , 5.09897 , 10.8919 , 55.4808 , 
0 , 0 , 0 , 0 , 1 , 1.98251 , 5.15021 , 11.0529 , 56.9061 , 
0 , 0 , 0 , 0 , 1 , 2.05038 , 5.1953 , 12.0636 , 52.9511 , 
